document_id,publication_document_id,model,corpus,topic_id,topic_probability,second_topic_id,second_topic_probability,probability_margin,is_outlier,is_ambiguous,year,language,title,doi,source,corpus_unit,topic_original,topic_after_outlier_reduction,outlier_reassigned,original_topic,outlier_probability,suggested_topic,reassignment_method,reassignment_confidence,silhouette,distance_to_centroid,local_consistency
record:247553b963eebb6c3bfa63f0,record:247553b963eebb6c3bfa63f0,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.01974391523859874,40,0.016955302394040875,0.002788612844557864,True,True,2022,es,Investigación sobre las características que influyen en la elección de la gestión escolar por provincia,,OpenAlex,metadata,-1,-1,False,-1,0.9802560847614012,,,,,,1.0
doi:10.32996/ijllt.2020.3.5.17,doi:10.32996/ijllt.2020.3.5.17,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.01975841925851516,34,0.012831361806461604,0.006927057452053556,True,True,2020,en,The Role of Rural Educational Leadership in Influencing Societal Behaviour: A Case Study of Goromonzi District: Educational Leaders’ Perceptive,10.32996/ijllt.2020.3.5.17,OpenAlex,metadata,-1,-1,False,-1,0.9802415807414848,,,,,,1.0
doi:10.21009/jpmm.004.1.07,doi:10.21009/jpmm.004.1.07,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.019832639696843905,20,0.011809309871575486,0.008023329825268419,True,True,2020,en,The Entrepreneurship-based School Management,10.21009/jpmm.004.1.07,OpenAlex,metadata,-1,-1,False,-1,0.9801673603031561,,,,,,1.0
doi:10.63549/rg.v5i3.747,doi:10.63549/rg.v5i3.747,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.019843291376850033,15,0.014201231481794028,0.005642059895056005,True,True,2025,es,Incidencia de las relaciones interpersonales en la calidad del proceso pedagógico desde la perspectiva de los actores educativos,10.63549/rg.v5i3.747,OpenAlex,metadata,-1,-1,False,-1,0.98015670862315,,,,,,1.0
doi:10.35445/alishlah.v15i3.3068,doi:10.35445/alishlah.v15i3.3068,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.01997912285395737,20,0.011867106313966407,0.008112016539990961,True,True,2023,en,The System Approach for Entrepreneurship-Based School Management in Vocational High Schools,10.35445/alishlah.v15i3.3068,OpenAlex,metadata,-1,-1,False,-1,0.9800208771460426,,,,,,1.0
doi:10.65705/rhomu.v3i1.119,doi:10.65705/rhomu.v3i1.119,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.019999018691746466,34,0.016437870711351426,0.00356114798039504,True,True,2026,es,"Gestión directiva y competencias integrales en estudiantes de educación media académica en una institución rural en San Carlos, Córdoba",10.65705/rhomu.v3i1.119,OpenAlex,metadata,-1,-1,False,-1,0.9800009813082535,,,,,,1.0
doi:10.26803/ijlter.22.9.26,doi:10.26803/ijlter.22.9.26,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.020003370095243143,20,0.01189026486005811,0.008113105235185034,True,True,2023,en,Determining the Roles of School Management Teams in Fostering Entrepreneurship among Learners,10.26803/ijlter.22.9.26,OpenAlex,metadata,-1,-1,False,-1,0.9799966299047569,,,,,,1.0
doi:10.47119/ijrp1001681320257643,doi:10.47119/ijrp1001681320257643,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.020035183277332058,15,0.019619139728260508,0.00041604354907155,True,True,2025,en,School Management Practices in Addressing Issues and Challenges of Teachers-In-Charge: A Management Primer,10.47119/ijrp1001681320257643,OpenAlex,metadata,-1,-1,False,-1,0.979964816722668,,,,,,1.0
doi:10.52080/rvgluz.26.e5.5,doi:10.52080/rvgluz.26.e5.5,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.02008427018313264,41,0.018916462058769793,0.0011678081243628458,True,True,2021,es,Gestión educativa descentralizada con enfoque territorial,10.52080/rvgluz.26.e5.5,OpenAlex,metadata,-1,-1,False,-1,0.9799157298168674,,,,,,1.0
doi:10.1080/03055698.2020.1763784,doi:10.1080/03055698.2020.1763784,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.02015532370714694,11,0.012680100764455058,0.007475222942691883,True,True,2020,en,Understanding the teachers’ perspectives on the role of teacher autonomy in English classrooms in Chinese secondary schools,10.1080/03055698.2020.1763784,OpenAlex,metadata,-1,-1,False,-1,0.9798446762928531,,,,,,1.0
doi:10.31244/dds.2020.03.05,doi:10.31244/dds.2020.03.05,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.02028239170033743,36,0.010145619194858797,0.010136772505478633,True,True,2020,en,Aus- und Weiterbildung von Schulleitenden in der deutschsprachigen Schweiz,10.31244/dds.2020.03.05,OpenAlex,metadata,-1,-1,False,-1,0.9797176082996626,,,,,,1.0
doi:10.17478/jegys.1012179,doi:10.17478/jegys.1012179,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.020357750966740473,2,0.013547865028884781,0.006809885937855692,True,True,2021,en,Creating and leading a learning environment in diverse Foundation Phase classrooms in a South African school,10.17478/jegys.1012179,OpenAlex,metadata,-1,-1,False,-1,0.9796422490332595,,,,,,0.7
doi:10.3389/feduc.2022.983807,doi:10.3389/feduc.2022.983807,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.02051218872274391,0,0.01294203828107759,0.007570150441666321,True,True,2022,en,Continuous professional development programmes for school principals in the 21st century: Lessons learned from educational leadership practices,10.3389/feduc.2022.983807,OpenAlex,metadata,-1,-1,False,-1,0.979487811277256,,,,,,1.0
doi:10.63415/saga.2026.70,doi:10.63415/saga.2026.70,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.02064210677461078,13,0.01740559605991222,0.0032365107146985587,True,True,2026,es,La Innovación Invisible,10.63415/saga.2026.70,OpenAlex,metadata,-1,-1,False,-1,0.9793578932253892,,,,,,0.9
record:a5a79b8684c98f856a6fe494,record:a5a79b8684c98f856a6fe494,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.02070985221888862,28,0.014082404925129705,0.006627447293758915,True,True,2026,es,El Aprendizaje-Servicio como eje del proyecto educativo y de dirección escolar,,OpenAlex,metadata,-1,-1,False,-1,0.9792901477811113,,,,,,0.9
doi:10.24042/terampil.v12i1.27890,doi:10.24042/terampil.v12i1.27890,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.020750707591511198,36,0.01775700828676468,0.0029936993047465187,True,True,2025,en,21st Century Elementary School Management: CreativeStrategies towards Meaningful Learning,10.24042/terampil.v12i1.27890,OpenAlex,metadata,-1,-1,False,-1,0.9792492924084888,,,,,,1.0
doi:10.23887/jipp.v8i1.73725,doi:10.23887/jipp.v8i1.73725,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.020756665243508363,15,0.014549844306008431,0.006206820937499932,True,True,2024,en,School Management Model to Improve Teacher Performance in Elementary Schools,10.23887/jipp.v8i1.73725,OpenAlex,metadata,-1,-1,False,-1,0.9792433347564916,,,,,,0.3
doi:10.14393/revedfil.v37n79a2023-65512,doi:10.14393/revedfil.v37n79a2023-65512,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.02090880648515238,37,0.015171629185696221,0.005737177299456157,True,True,2023,pt,"Racionalidade empresarial, gestão escolar e avaliação na proposta de Ensino Médio Integral em Pernambuco (2008-2018)",10.14393/revedfil.v37n79a2023-65512,OpenAlex,metadata,-1,-1,False,-1,0.9790911935148476,,,,,,1.0
doi:10.59659/revistatribunal.v6i15.419,doi:10.59659/revistatribunal.v6i15.419,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.021013750950177705,35,0.019560652016044382,0.0014530989341333227,True,True,2026,es,Gestión escolar sus implicancias y desafíos: una revisión sistemática,10.59659/revistatribunal.v6i15.419,OpenAlex,metadata,-1,-1,False,-1,0.9789862490498223,,,,,,1.0
record:d228b52cc0e215b639fc4a2d,record:d228b52cc0e215b639fc4a2d,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.021088756277659798,28,0.019733048642448806,0.0013557076352109926,True,True,2024,es,Liderazgo directivo y las habilidades sociales en la gestión escolar de una institución educativa de Lima – 2024,,OpenAlex,metadata,-1,-1,False,-1,0.9789112437223402,,,,,,1.0
doi:10.55813/gaea/ccri/v4/n2/255,doi:10.55813/gaea/ccri/v4/n2/255,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.021165030165174358,26,0.015834834061588945,0.005330196103585413,True,True,2023,es,Análisis de la construcción de la identidad institucional en la organización educativa Douglas Solórzano: desafíos y perspectivas,10.55813/gaea/ccri/v4/n2/255,OpenAlex,metadata,-1,-1,False,-1,0.9788349698348257,,,,,,1.0
doi:10.37073/puriq.5.440,doi:10.37073/puriq.5.440,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.021229527082625762,34,0.013099190248605343,0.008130336834020419,True,True,2023,es,Desempeño de directivos en redes educativas rurales en el nivel inicial,10.37073/puriq.5.440,OpenAlex,metadata,-1,-1,False,-1,0.9787704729173743,,,,,,1.0
doi:10.14507/epaa.29.6261,doi:10.14507/epaa.29.6261,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.021247937270385906,8,0.01276188833958909,0.008486048930796816,True,True,2021,es,Migración de estudiantes internacionales a Chile: Desafíos de la nueva educación públic,10.14507/epaa.29.6261,OpenAlex,metadata,-1,-1,False,-1,0.9787520627296141,,,,,,0.9
doi:10.7764/tesisuc/edu/74815,doi:10.7764/tesisuc/edu/74815,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.021267046170113425,7,0.016823412101055805,0.004443634069057619,True,True,2023,es,Diseño de un plan de acción para la prevención del abandono escolar en estudiantes jóvenes y adultos. Estudio de caso: CEIA Liceo de Adultos Pucará de Chena de San Bernardo,10.7764/tesisuc/edu/74815,OpenAlex,metadata,-1,-1,False,-1,0.9787329538298866,,,,,,0.9
doi:10.46932/sfjdv7n6-040,doi:10.46932/sfjdv7n6-040,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.021367802447213077,34,0.01648150956027834,0.004886292886934738,True,True,2026,es,Estudio del clima laboral en la gestión educativa,10.46932/sfjdv7n6-040,OpenAlex,metadata,-1,-1,False,-1,0.978632197552787,,,,,,1.0
doi:10.48169/ecuatesis/0102202008,doi:10.48169/ecuatesis/0102202008,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.021501780422823476,28,0.01839319697685847,0.003108583445965006,True,True,2020,en,Gestión educativa y su relación con el desempeño docente.,10.48169/ecuatesis/0102202008,OpenAlex,metadata,-1,-1,False,-1,0.9784982195771765,,,,,,0.7
doi:10.4067/s0718-07052025000200255,doi:10.4067/s0718-07052025000200255,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.021534859599386166,9,0.01395156227685193,0.007583297322534236,True,True,2025,es,La ética organizacional en las escuelas de Catalunya. Modelo e instrumento para su análisis,10.4067/s0718-07052025000200255,OpenAlex,metadata,-1,-1,False,-1,0.9784651404006138,,,,,,0.9
doi:10.33386/593dp.2021.2-1.532,doi:10.33386/593dp.2021.2-1.532,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.02157699075832395,27,0.01839626416130008,0.0031807265970238696,True,True,2021,es,La eficiencia de la gestión educativa y su impacto en la innovación del docente de la Institución Bárbara Alfaro,10.33386/593dp.2021.2-1.532,OpenAlex,metadata,-1,-1,False,-1,0.978423009241676,,,,,,0.3
doi:10.6018/educatio.524941,doi:10.6018/educatio.524941,BERTopic-METADATA-MULTILINGUAL,metadata,5,0.02164523632084532,35,0.014534579595758303,0.007110656725087018,False,True,2023,es,Propiedades Psicométricas de un Instrumento para Evaluar las Competencias Socioemocionales en Estudiantes de Secundaria,10.6018/educatio.524941,OpenAlex,metadata,5,5,False,5,0.9783547636791546,,,,0.419004,0.718819,0.3
doi:10.30998/fjik.v8i3.8607,doi:10.30998/fjik.v8i3.8607,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.02174106056750379,20,0.0157370477109081,0.00600401285659569,True,True,2021,en,Best Practices Forest School Management in Early Childhood Education,10.30998/fjik.v8i3.8607,OpenAlex,metadata,-1,-1,False,-1,0.9782589394324962,,,,,,1.0
record:bef6f361ec2ab1ed1e86543b,record:bef6f361ec2ab1ed1e86543b,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.021806259767564305,9,0.014157482878283514,0.007648776889280791,True,True,2020,es,La dirección escolar y la ética organizacional en los centros de educación infantil y primaria de Catalunya. Análisis de facilitadores y barreras,,OpenAlex,metadata,-1,-1,False,-1,0.9781937402324357,,,,,,0.9
doi:10.18488/journal.73.2020.83.298.309,doi:10.18488/journal.73.2020.83.298.309,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.021820499118407707,20,0.014009364335523918,0.00781113478288379,True,True,2020,en,"School Management Practices, Teachers Effectiveness, and Students’ Academic Performance in Mathematics in Secondary Schools of Cross River State, Nigeria",10.18488/journal.73.2020.83.298.309,OpenAlex,metadata,-1,-1,False,-1,0.9781795008815923,,,,,,1.0
doi:10.6018/educatio.490601,doi:10.6018/educatio.490601,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.021838994338123762,9,0.014180832665930667,0.007658161672193095,True,True,2022,es,Dirección escolar y desarrollo Ético Organizacional en escuelas de Catalunya,10.6018/educatio.490601,OpenAlex,metadata,-1,-1,False,-1,0.9781610056618762,,,,,,0.9
doi:10.17509/jap.v27i1.24399,doi:10.17509/jap.v27i1.24399,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.021943316516472803,15,0.013755410781361041,0.008187905735111762,True,True,2020,en,KEPEMIMPINAN KEPALA SEKOLAH PEREMPUAN DALAM MENINGKATKAN BUDAYA SEKOLAH,10.17509/jap.v27i1.24399,OpenAlex,metadata,-1,-1,False,-1,0.9780566834835271,,,,,,0.2
doi:10.51798/sijis.v3i2.335,doi:10.51798/sijis.v3i2.335,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.021992861697661466,27,0.02091637634571015,0.0010764853519513173,True,True,2022,es,"Una gestión educativa innovadora permite la construcción de procesos de enseñanza inclusivos, de calidad y creatividad",10.51798/sijis.v3i2.335,OpenAlex,metadata,-1,-1,False,-1,0.9780071383023385,,,,,,0.3
doi:10.33996/revistahorizontes.v9i39.1085,doi:10.33996/revistahorizontes.v9i39.1085,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.022014134883437488,2,0.02145515135106447,0.0005589835323730162,True,True,2025,es,La gestión educativa en el desarrollo de la innovación docente en las escuelas de Perú,10.33996/revistahorizontes.v9i39.1085,OpenAlex,metadata,-1,-1,False,-1,0.9779858651165625,,,,,,0.3
doi:10.29035/ucmaule.63.56,doi:10.29035/ucmaule.63.56,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.022047705926366623,8,0.01290430787364111,0.009143398052725514,True,True,2022,es,Estudiantes migrantes en escuelas chilenas,10.29035/ucmaule.63.56,OpenAlex,metadata,-1,-1,False,-1,0.9779522940736334,,,,,,0.9
doi:10.37843/rted.v8i2.134,doi:10.37843/rted.v8i2.134,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.022081200235842136,37,0.017306932327271853,0.004774267908570284,True,True,2020,es,Gestión Directiva en la Mejora Escolar de las Instituciones Educativas del Distrito Metropolitano de Quito: Una Cuestión de Aptitud y Actitud,10.37843/rted.v8i2.134,OpenAlex,metadata,-1,-1,False,-1,0.9779187997641579,,,,,,0.9
record:8e5409adc8f98b91890882db,record:8e5409adc8f98b91890882db,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.022241061008534704,23,0.014960812805082989,0.007280248203451715,True,True,2021,en,El fracaso escolar en el nivel medio argentino: ¿Es menos frecuente en las escuelas de gestión privada debido a su administración?,,CONICET Digital,metadata,-1,-1,False,-1,0.9777589389914653,,,,,,1.0
doi:10.61454/zstny873,doi:10.61454/zstny873,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.022254269619759758,28,0.020282234033213352,0.0019720355865464056,True,True,2026,es,Elementos constitutivos de un modelo de acompañamiento pedagógico transformacional en la supervisión educativa,10.61454/zstny873,OpenAlex,metadata,-1,-1,False,-1,0.9777457303802403,,,,,,1.0
doi:10.2307/j.ctv2gz3v49.37,doi:10.2307/j.ctv2gz3v49.37,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.022257533100519988,9,0.014536257257996506,0.007721275842523481,True,True,2021,es,LA DIRECCIÓN ESCOLAR Y LA ÉTICA ORGANIZACIONAL EN LAS ESCUELAS DE CATALUNYA,10.2307/j.ctv2gz3v49.37,OpenAlex,metadata,-1,-1,False,-1,0.97774246689948,,,,,,0.9
doi:10.26858/jiap.v9i2.12333,doi:10.26858/jiap.v9i2.12333,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.02231599279555805,15,0.020490428522491673,0.0018255642730663768,True,True,2020,en,Analysis of the Principal's Role in Improving the Quality of Primary School Management,10.26858/jiap.v9i2.12333,OpenAlex,metadata,-1,-1,False,-1,0.9776840072044419,,,,,,1.0
doi:10.3390/su132312935,doi:10.3390/su132312935,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.022591585022835693,21,0.02153204798923795,0.001059537033597742,True,True,2021,en,Factors Affecting the Efficiency of Teaching Process in Higher Education in the Republic of Serbia during COVID-19,10.3390/su132312935,OpenAlex,metadata,-1,-1,False,-1,0.9774084149771644,,,,,,0.9
doi:10.18050/eduser.v9n2a2,doi:10.18050/eduser.v9n2a2,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.022713724670948787,21,0.012107868169162863,0.010605856501785924,True,True,2022,es,Gestión educacional y desempeño de los profesores en una escuela pública por convenio,10.18050/eduser.v9n2a2,OpenAlex,metadata,-1,-1,False,-1,0.9772862753290512,,,,,,0.8
record:ec1ac1f0af097da49397378d,record:ec1ac1f0af097da49397378d,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.022758853830253237,34,0.017919578606928464,0.004839275223324772,True,True,2025,es,"Clima organizacional y gestión educativa en la institución Educativa República Argentina La Noria, Trujillo 2025",,OpenAlex,metadata,-1,-1,False,-1,0.9772411461697468,,,,,,0.9
doi:10.1344/tempseducacio2022.63.18,doi:10.1344/tempseducacio2022.63.18,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.02278698699595754,9,0.014747006529307022,0.008039980466650519,True,True,2022,es,L’ètica organitzacional a l’escola des de la direcció escolar,10.1344/tempseducacio2022.63.18,OpenAlex,metadata,-1,-1,False,-1,0.9772130130040425,,,,,,0.9
record:3f4a6a57b17424acbca243df,record:3f4a6a57b17424acbca243df,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.02281179908191551,34,0.017006194695389186,0.005805604386526324,True,True,2025,es,"Redes educativas rurales y la gestión escolar en instituciones educativas de la ugel Sánchez Carrión, 2024",,OpenAlex,metadata,-1,-1,False,-1,0.9771882009180844,,,,,,0.9
doi:10.1590/1984-92302021v28n9606pt,doi:10.1590/1984-92302021v28n9606pt,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.023006098319138333,20,0.014734931038515078,0.008271167280623255,True,True,2021,en,Compreendendo a Prática da Gestão Escolar pela Perspectiva da Sociomaterialidade,10.1590/1984-92302021v28n9606pt,OpenAlex,metadata,-1,-1,False,-1,0.9769939016808616,,,,,,1.0
doi:10.56048/mqr20225.8.4.2024.1758-1785,doi:10.56048/mqr20225.8.4.2024.1758-1785,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.023011030968750387,7,0.02019300842953963,0.002818022539210756,True,True,2024,es,¿Cómo incide la gestión educativa en la convivencia armónica?,10.56048/mqr20225.8.4.2024.1758-1785,OpenAlex,metadata,-1,-1,False,-1,0.9769889690312497,,,,,,0.4
doi:10.1177/13621688211007472,doi:10.1177/13621688211007472,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.023061071369268025,39,0.012088912690093859,0.010972158679174166,True,True,2021,en,‘How much freedom do we have?’ The perceived autonomy of secondary school EFL teachers in Indonesia,10.1177/13621688211007472,OpenAlex,metadata,-1,-1,False,-1,0.976938928630732,,,,,,1.0
doi:10.23850/25907441.4392,doi:10.23850/25907441.4392,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.023150297795563435,37,0.01845402704826403,0.004696270747299405,True,True,2022,es,Retos para la gestión de las instituciones de educación básica y media,10.23850/25907441.4392,OpenAlex,metadata,-1,-1,False,-1,0.9768497022044366,,,,,,1.0
record:6835044e3237dc4df6eb7350,record:6835044e3237dc4df6eb7350,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.023202708719907546,34,0.0202084130623704,0.0029942956575371472,True,True,2025,es,"Comunicación asertiva en la gestión educativa de instituciones educativas del sector público de Ica, 2024",,OpenAlex,metadata,-1,-1,False,-1,0.9767972912800924,,,,,,1.0
record:3072db7978609b2dc88c57a8,record:3072db7978609b2dc88c57a8,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.02320996889978262,34,0.013600793083159344,0.009609175816623277,True,True,2024,es,"Liderazgo directivo y gestión educativa en una red rural, San Román",,OpenAlex,metadata,-1,-1,False,-1,0.9767900311002173,,,,,,1.0
doi:10.33386/593dp.2024.6.2817,doi:10.33386/593dp.2024.6.2817,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.023216486855335294,34,0.020285822296950185,0.0029306645583851085,True,True,2024,es,La gestión educativa como indicador de eficiencia en el clima organizacional,10.33386/593dp.2024.6.2817,OpenAlex,metadata,-1,-1,False,-1,0.9767835131446647,,,,,,1.0
record:6ad99baf47beffad06cadb6f,record:6ad99baf47beffad06cadb6f,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.023303705721828993,7,0.015093127569609954,0.008210578152219039,True,True,2024,es,La gestión escolar de las problemáticas de salud mental adolescentes. Una movilización profesional en función de la normatividad escolar.,,OpenAlex,metadata,-1,-1,False,-1,0.976696294278171,,,,,,0.4
doi:10.46498/reduipb.v24i2.1330,doi:10.46498/reduipb.v24i2.1330,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.023601470948278722,0,0.01501877594872585,0.008582694999552873,True,True,2020,es,Gerencia educativa: Transformación e innovación,10.46498/reduipb.v24i2.1330,OpenAlex,metadata,-1,-1,False,-1,0.9763985290517213,,,,,,1.0
doi:10.37500/ijessr.2020.3624,doi:10.37500/ijessr.2020.3624,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.02361490437067226,25,0.020149456512039275,0.003465447858632984,True,True,2020,en,DELEGATION OF AUTHORITY AS A TOOL FOR EFFECTIVE SECONDARY SCHOOL MANAGEMENT IN THE NORTH WEST REGION OF CAMEROON,10.37500/ijessr.2020.3624,OpenAlex,metadata,-1,-1,False,-1,0.9763850956293277,,,,,,0.8
doi:10.35381/r.k.v9i1.3557,doi:10.35381/r.k.v9i1.3557,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.02379274496854922,20,0.02103895481762978,0.0027537901509194426,True,True,2024,es,Modelos actuales de gestión pedagógica: Revisión sistemática,10.35381/r.k.v9i1.3557,OpenAlex,metadata,-1,-1,False,-1,0.9762072550314508,,,,,,1.0
doi:10.29394/scientific.issn.2542-2987.2025.10.e2.8.162-181,doi:10.29394/scientific.issn.2542-2987.2025.10.e2.8.162-181,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.02380701777184637,34,0.014804017470263766,0.009003000301582605,True,True,2025,es,Gestión Educativa para Optimizar el Clima Laboral en la Escuela de Educación Básica Mahatma Gandhi,10.29394/scientific.issn.2542-2987.2025.10.e2.8.162-181,OpenAlex,metadata,-1,-1,False,-1,0.9761929822281536,,,,,,0.8
doi:10.37811/cl_rcm.v9i1.16382,doi:10.37811/cl_rcm.v9i1.16382,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.02388432101034457,35,0.022762296670681453,0.0011220243396631163,True,True,2025,es,Motivación y vocación en formación inicial docente para prevenir deserción y abandono escolar,10.37811/cl_rcm.v9i1.16382,OpenAlex,metadata,-1,-1,False,-1,0.9761156789896555,,,,,,1.0
doi:10.1016/j.evalprogplan.2022.102119,doi:10.1016/j.evalprogplan.2022.102119,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.02391426705335683,35,0.015680072899120854,0.008234194154235975,True,True,2022,en,Improvements in climate and satisfaction after implementing a quality management system in education,10.1016/j.evalprogplan.2022.102119,OpenAlex,metadata,-1,-1,False,-1,0.9760857329466431,,,,,,0.3
doi:10.60100/rcmg.v4i2.175,doi:10.60100/rcmg.v4i2.175,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.024129016024242757,35,0.020446921624210884,0.0036820944000318725,True,True,2023,es,¿Cómo Influye La Acción Pedagógica En El Proceso De Enseñanza – Aprendizaje?,10.60100/rcmg.v4i2.175,OpenAlex,metadata,-1,-1,False,-1,0.9758709839757572,,,,,,1.0
doi:10.14201/aula2021276179,doi:10.14201/aula2021276179,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.02444896028952972,20,0.015982681114754902,0.008466279174774816,True,True,2021,es,La evolución de una revista en papel a digital: de Organización y Gestión Educativa (OGE) a Dirección y Liderazgo Educativo (DYLE) del Fórum Europeo de administradores de la Educación,10.14201/aula2021276179,OpenAlex,metadata,-1,-1,False,-1,0.9755510397104703,,,,,,0.7
record:3ecd1c97e580bc7961f76b9d,record:3ecd1c97e580bc7961f76b9d,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.02447336671026841,2,0.01264678823962513,0.01182657847064328,True,True,2024,es,Entrevistas estudiantes de Posgrado de la Universidad Nacional de Rosario: problemáticas en escritura científica,,CONICET Digital,metadata,-1,-1,False,-1,0.9755266332897315,,,,,,0.5
record:b2966ad0c4c22e6eef470380,record:b2966ad0c4c22e6eef470380,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.024543305908742714,2,0.018148877630298203,0.006394428278444511,True,True,2020,es,La participación de los docentes del área de comunicación en la gestión escolar: una mirada desde la micropolítica escolar / The participation of teachers in the area of Communication in school management: A look from school micropolitics,,OpenAlex,metadata,-1,-1,False,-1,0.9754566940912572,,,,,,0.9
doi:10.29333/ajqr/14397,doi:10.29333/ajqr/14397,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.02465132693124827,0,0.016528882591473757,0.008122444339774514,True,True,2024,en,Teachers' Perceptions Towards Decision-Making Processes: A Case Study of Secondary Schools in Rwanda,10.29333/ajqr/14397,OpenAlex,metadata,-1,-1,False,-1,0.9753486730687517,,,,,,1.0
doi:10.36941/ajis-2021-0004,doi:10.36941/ajis-2021-0004,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.024668954379608015,20,0.014395552053815267,0.010273402325792748,True,True,2021,en,Study of the Influence of Education and Literation of Entrepreneurship in Vocational High Schools: Indonesian Case,10.36941/ajis-2021-0004,OpenAlex,metadata,-1,-1,False,-1,0.975331045620392,,,,,,1.0
doi:10.60100/bciv.v3i3.120,doi:10.60100/bciv.v3i3.120,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.024745390969296788,28,0.019590290255173042,0.0051551007141237455,True,True,2023,es,Plan de acompañamiento pedagógico orientado al desarrollo profesional docente en la Unidad Educativa Fiscomisional Educare periodo lectivo 2022- 2023.,10.60100/bciv.v3i3.120,OpenAlex,metadata,-1,-1,False,-1,0.9752546090307033,,,,,,1.0
doi:10.54097/jeer.v2i1.5416,doi:10.54097/jeer.v2i1.5416,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.024764595730690415,9,0.016859731077479956,0.007904864653210459,True,True,2023,en,The development direction of educational leadership in the context of globalization,10.54097/jeer.v2i1.5416,OpenAlex,metadata,-1,-1,False,-1,0.9752354042693095,,,,,,0.9
doi:10.37896/pj11.10/017,doi:10.37896/pj11.10/017,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.024820481448351774,34,0.019420991777433675,0.005399489670918099,True,True,2020,en,"Corporate Transparency Practices in the School Management and Work Engagement of Employees,in the Ilocos Region, Philippines: Transparency",10.37896/pj11.10/017,OpenAlex,metadata,-1,-1,False,-1,0.9751795185516482,,,,,,1.0
