document_id,publication_document_id,model,corpus,topic_id,topic_probability,hdbscan_membership_strength,bertopic_topic_distribution_max,bertopic_second_topic_id,bertopic_second_distribution,probability_margin,outlier_score,is_outlier,is_ambiguous,year,language,title,doi,source,corpus_unit,topic_original,topic_after_outlier_reduction,outlier_reassigned,original_topic,suggested_topic,reassignment_method,reassignment_confidence,accepted_reassignment,relevance_status,relevance_score,silhouette,distance_to_centroid,local_consistency,nearest_topic,nearest_centroid_similarity,second_nearest_topic,second_nearest_centroid_similarity,assignment_margin,semantic_distance_to_centroid
doi:10.1177/1942775120964821,doi:10.1177/1942775120964821,BERTopic-METADATA-MULTILINGUAL,metadata,0,1.0,1.0,0.611277049212958,13,0.08840501556131937,0.5228720336516386,0.007181,False,False,2020,en,Implementing School Improvement Plans: Perceptions and Implications of Aspiring Principals for Educational Leadership Programs,10.1177/1942775120964821,OpenAlex,metadata,0,0,False,0,,,,False,included,1.032877,0.185409,1.037931,1.0,0,0.852229,1,0.808565,0.043665,0.147771
doi:10.3390/su15054620,doi:10.3390/su15054620,BERTopic-METADATA-MULTILINGUAL,metadata,0,0.9346564084387006,0.934656,0.46461539352307213,13,0.08649834744075921,0.3781170460823129,0.30148,False,False,2023,en,Impact of Teachers' Commitment to the Relationship between Transformational Leadership and Sustainable Teaching Performance,10.3390/su15054620,OpenAlex,metadata,0,0,False,0,,,,False,included,1.036997,0.496256,0.664779,1.0,0,0.896974,13,0.840587,0.056387,0.103026
doi:10.1002/rev3.70101,doi:10.1002/rev3.70101,BERTopic-METADATA-MULTILINGUAL,metadata,9,0.8684460487509862,0.868446,0.8120878144170223,2,0.008964822540823583,0.8031229918761987,0.131554,False,False,2025,en,Navigating the challenges and opportunities of artificial intelligence in educational leadership: A scoping review,10.1002/rev3.70101,OpenAlex,metadata,9,9,False,9,,,,False,included,0.989039,0.821828,0.472128,1.0,9,0.906752,0,0.765204,0.141548,0.093248
doi:10.53555/kuey.v30i4.1007,doi:10.53555/kuey.v30i4.1007,BERTopic-METADATA-MULTILINGUAL,metadata,1,1.0,1.0,1.0,7,6.810352663041751e-308,1.0,0.0,False,False,2024,en,Education Is A Key Tool In The Development Of Society And Educational Leadership And Is A Key Element For Effective School And Education,10.53555/kuey.v30i4.1007,OpenAlex,metadata,1,1,False,1,,,,False,included,1.021004,0.331185,0.519754,1.0,1,0.80459,0,0.782857,0.021733,0.19541
doi:10.6007/ijarbss/v11-i2/9188,doi:10.6007/ijarbss/v11-i2/9188,BERTopic-METADATA-MULTILINGUAL,metadata,0,1.0,1.0,1.0,13,3.0279539017715115e-308,1.0,0.0,False,False,2021,en,"""Followership"" - The Missing Puzzle in Educational Leadership Research",10.6007/ijarbss/v11-i2/9188,OpenAlex,metadata,0,0,False,0,,,,False,included,1.019396,0.573029,0.875798,1.0,0,0.804062,13,0.714188,0.089873,0.195938
doi:10.1177/27526461241235937,doi:10.1177/27526461241235937,BERTopic-METADATA-MULTILINGUAL,metadata,8,0.835381746171889,0.835382,0.19445888436376368,0,0.09507508150487931,0.09938380285888437,0.164618,False,False,2024,en,Preparing school leaders for social justice: An analysis of educational leadership preparation programs in Jamaica,10.1177/27526461241235937,OpenAlex,metadata,8,8,False,8,,,,False,included,1.045845,0.540026,1.063656,1.0,8,0.825601,0,0.811637,0.013964,0.174399
doi:10.35723/ajie.v8i1.339,doi:10.35723/ajie.v8i1.339,BERTopic-METADATA-MULTILINGUAL,metadata,11,1.0,1.0,1.0,1,3.017272721692278e-308,1.0,0.0,False,False,2023,en,Model of Educational Leadership Management in Boarding Schools,10.35723/ajie.v8i1.339,OpenAlex,metadata,11,11,False,11,,,,False,included,1.033633,0.894025,0.197151,1.0,11,0.899504,0,0.8132,0.086304,0.100496
doi:10.4018/978-1-7998-7235-1.ch004,doi:10.4018/978-1-7998-7235-1.ch004,BERTopic-METADATA-MULTILINGUAL,metadata,8,1.0,1.0,1.0,0,1.6762783878699505e-308,1.0,0.0,False,False,2021,en,Challenges Experienced by Women of Color in Educational Leadership,10.4018/978-1-7998-7235-1.ch004,OpenAlex,metadata,8,8,False,8,,,,False,included,1.013529,0.812817,0.316415,1.0,8,0.865173,5,0.671956,0.193217,0.134827
doi:10.28945/4642,doi:10.28945/4642,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.05425359333082221,12,0.028239136477648925,0.026014456853173287,0.761309,True,False,2020,en,A Case Study of Educational Leadership Doctoral Students: Developing Culturally Competent School Leadership Through Study Abroad,10.28945/4642,OpenAlex,metadata,-1,-1,False,-1,0,nearest_semantic_centroid,0.73748,False,included,1.017921,,,0.9,0,0.73748,7,0.713939,0.02354,
doi:10.4324/9780429021770,doi:10.4324/9780429021770,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.012215140523439317,12,0.012165833361037506,4.930716240181092e-05,0.892878,True,False,2020,en,School Leadership for Refugees' Education,10.4324/9780429021770,OpenAlex,metadata,-1,-1,False,-1,0,nearest_semantic_centroid,0.748655,False,included,1.014579,,,0.7,0,0.748655,5,0.734048,0.014607,
doi:10.47191/ijmra/v6-i4-46,doi:10.47191/ijmra/v6-i4-46,BERTopic-METADATA-MULTILINGUAL,metadata,0,1.0,1.0,1.0,13,5.471630434429424e-308,1.0,0.0,False,False,2023,en,The Role of Educational Leadership and Practices to School System and Discipline,10.47191/ijmra/v6-i4-46,OpenAlex,metadata,0,0,False,0,,,,False,included,1.044094,0.40472,0.761525,1.0,0,0.916583,1,0.828333,0.08825,0.083417
doi:10.1007/978-3-031-38890-3,doi:10.1007/978-3-031-38890-3,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.14209162263007685,13,0.04612994497957243,0.09596167765050442,0.695294,True,False,2023,en,Educational Leadership in Times of Crisis,10.1007/978-3-031-38890-3,OpenAlex,metadata,-1,-1,False,-1,0,nearest_semantic_centroid,0.779041,False,included,1.029201,,,0.5,0,0.779041,7,0.761004,0.018037,
record:8b7f2bfe98ddb34860db1b52,record:8b7f2bfe98ddb34860db1b52,BERTopic-METADATA-MULTILINGUAL,metadata,8,0.835381746171889,0.835382,0.3025933662066224,0,0.07025312365879234,0.2323402425478301,0.164618,False,False,2020,en,Black Educational Leadership : From Silencing to Authenticity,,OpenAlex,metadata,8,8,False,8,,,,False,included,1.025981,0.729084,0.595749,1.0,8,0.814195,0,0.708773,0.105422,0.185805
doi:10.37231/jmtp.2021.2.2.105,doi:10.37231/jmtp.2021.2.2.105,BERTopic-METADATA-MULTILINGUAL,metadata,0,1.0,1.0,0.544221717088048,13,0.06639133310957696,0.47783038397847105,0.197181,False,False,2021,en,A Conceptual Paper for Educational Leadership Models in Malaysia,10.37231/jmtp.2021.2.2.105,OpenAlex,metadata,0,0,False,0,,,,False,included,1.018923,0.548035,0.982859,1.0,0,0.887339,8,0.747996,0.139343,0.112661
doi:10.4018/978-1-6684-4144-2.ch006,doi:10.4018/978-1-6684-4144-2.ch006,BERTopic-METADATA-MULTILINGUAL,metadata,0,1.0,1.0,1.0,13,3.262766600010267e-308,1.0,0.0,False,False,2022,en,Educational Leadership Standards,10.4018/978-1-6684-4144-2.ch006,OpenAlex,metadata,0,0,False,0,,,,False,included,1.020188,0.553301,0.905926,1.0,0,0.913909,8,0.790438,0.123471,0.086091
doi:10.1108/jea-06-2021-263,doi:10.1108/jea-06-2021-263,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.20754706598006703,13,0.045868915287094504,0.16167815069297253,0.674219,True,False,2021,en,Commentary - Why aren't more educational leadership scholars researching technology?,10.1108/jea-06-2021-263,OpenAlex,metadata,-1,-1,False,-1,0,nearest_semantic_centroid,0.811517,False,included,1.028885,,,0.2,0,0.811517,2,0.808815,0.002702,
doi:10.35335/jiph.v11i3.24,doi:10.35335/jiph.v11i3.24,BERTopic-METADATA-MULTILINGUAL,metadata,0,1.0,1.0,0.5888786881977369,13,0.06865904688097482,0.5202196413167621,0.009402,False,False,2022,en,Educational Leadership and Learning Quality: The Influence of the Princi-pal's Leadership Style on Teacher Performance,10.35335/jiph.v11i3.24,OpenAlex,metadata,0,0,False,0,,,,False,included,1.030886,0.512043,0.867287,1.0,0,0.910882,13,0.794661,0.116221,0.089118
doi:10.1177/1741143219896053,doi:10.1177/1741143219896053,BERTopic-METADATA-MULTILINGUAL,metadata,0,1.0,1.0,0.6152788047006219,13,0.06423315527716779,0.5510456494234541,0.18643,False,False,2020,en,A systematic review of principals' leadership identity from 1993 to 2019,10.1177/1741143219896053,OpenAlex,metadata,0,0,False,0,,,,False,included,1.066655,0.487483,0.83031,1.0,0,0.889049,8,0.765565,0.123485,0.110951
doi:10.1177/17411432221136404,doi:10.1177/17411432221136404,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.012481848295231383,12,0.012344079053335132,0.00013776924189625069,0.891685,True,False,2022,en,Post-migration ecology in educational leadership and policy for social justice: Welcoming refugee students in two distinct national contexts,10.1177/17411432221136404,OpenAlex,metadata,-1,-1,False,-1,5,nearest_semantic_centroid,0.72333,False,included,1.025306,,,0.7,5,0.72333,7,0.684661,0.038669,
doi:10.30828/real/2020.1.1,doi:10.30828/real/2020.1.1,BERTopic-METADATA-MULTILINGUAL,metadata,0,1.0,1.0,1.0,7,4.590278704637753e-308,1.0,0.0,False,False,2020,en,Simulations for the Learning of Decision Making in Educational Leadership in the Context of the Chilean School System,10.30828/real/2020.1.1,OpenAlex,metadata,0,0,False,0,,,,False,included,1.040789,0.458534,0.90549,1.0,0,0.791203,4,0.75969,0.031513,0.208797
doi:10.3390/rel15020215,doi:10.3390/rel15020215,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.1691268115091074,13,0.0627333903974151,0.10639342111169231,0.501339,True,False,2024,en,Exploring Female Muslim Educational Leadership in a Multicultural Canadian Context,10.3390/rel15020215,OpenAlex,metadata,-1,-1,False,-1,8,nearest_semantic_centroid,0.788119,False,included,1.021713,,,1.0,8,0.788119,11,0.722114,0.066006,
doi:10.3390/educsci13020118,doi:10.3390/educsci13020118,BERTopic-METADATA-MULTILINGUAL,metadata,6,0.9315571118618742,0.931557,0.47908336238789995,7,0.04885758557866607,0.4302257768092339,0.068443,False,False,2023,en,"Crisis Management, School Leadership in Disruptive Times and the Recovery of Schools in the Post COVID-19 Era: A Systematic Literature Review",10.3390/educsci13020118,OpenAlex,metadata,6,6,False,6,,,,False,included,1.03109,0.765843,0.552676,1.0,0,0.8372,6,0.827435,0.009765,0.172565
doi:10.69566/ajehd.v4i1.75,doi:10.69566/ajehd.v4i1.75,BERTopic-METADATA-MULTILINGUAL,metadata,0,0.8171294134759544,0.817129,0.3231614519312894,13,0.08695780869888159,0.23620364323240783,0.389314,False,False,2023,en,Navigating Educational Leadership Challenges: Transformations and Policy Implications for Filipino Principals,10.69566/ajehd.v4i1.75,OpenAlex,metadata,0,0,False,0,,,,False,included,1.038876,0.488674,0.574803,1.0,0,0.858925,4,0.782192,0.076733,0.141075
doi:10.1155/2022/5690230,doi:10.1155/2022/5690230,BERTopic-METADATA-MULTILINGUAL,metadata,2,0.7466889658678826,0.746689,0.2568774324271958,9,0.06261202222286304,0.19426541020433274,0.253311,False,True,2022,en,[Retracted] Influence Mechanism of Educational Leadership on Environmental Accounting Based on Big Data Algorithm,10.1155/2022/5690230,OpenAlex,metadata,2,2,False,2,,,,False,included,1.009839,0.653385,0.605263,1.0,2,0.686486,9,0.674558,0.011929,0.313514
record:b1975057146239bf79748463,record:b1975057146239bf79748463,BERTopic-METADATA-MULTILINGUAL,metadata,0,0.9111090100698415,0.911109,0.48323343526712775,7,0.060329916936430465,0.4229035183306973,0.319078,False,False,2021,en,Governance and educational leadership: Studies in education policy and politics,,OpenAlex,metadata,0,0,False,0,,,,False,included,1.00917,0.612558,0.544676,1.0,0,0.88008,1,0.78016,0.09992,0.11992
doi:10.59298/rijciam/2025/421215,doi:10.59298/rijciam/2025/421215,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.04467352060828553,0,0.04234369424448687,0.002329826363798658,0.761793,True,False,2025,en,Exploring the Role of Emotional Intelligence in Educational Leadership,10.59298/rijciam/2025/421215,OpenAlex,metadata,-1,-1,False,-1,9,nearest_semantic_centroid,0.656083,False,included,1.001174,,,1.0,9,0.656083,0,0.654391,0.001692,
doi:10.60027/jelr.2024.793,doi:10.60027/jelr.2024.793,BERTopic-METADATA-MULTILINGUAL,metadata,0,1.0,1.0,1.0,13,3.880650758019974e-308,1.0,0.0,False,False,2024,en,Components and Indicators of Educational Leadership,10.60027/jelr.2024.793,OpenAlex,metadata,0,0,False,0,,,,False,included,1.023689,0.520815,0.830081,1.0,0,0.923822,13,0.8098,0.114022,0.076178
doi:10.24857/rgsa.v18n8-037,doi:10.24857/rgsa.v18n8-037,BERTopic-METADATA-MULTILINGUAL,metadata,0,0.8634261275633465,0.863426,0.3139921255216112,13,0.08042602796868667,0.23356609755292454,0.354714,False,False,2024,en,"The Influence of Transformative Learning, Affective Commitment, Digital Transformation, Capability Dynamic, Ambidexterity, and Education Policy Toward Educational Leadership: A Case from Indonesia",10.24857/rgsa.v18n8-037,OpenAlex,metadata,0,0,False,0,,,,False,included,1.03423,0.610873,0.473657,0.9,0,0.871349,1,0.810879,0.06047,0.128651
record:6e67ec1a91ab817a610813c5,record:6e67ec1a91ab817a610813c5,BERTopic-METADATA-MULTILINGUAL,metadata,6,1.0,1.0,1.0,7,1.9233608080475863e-308,1.0,0.0,False,False,2020,en,School Leadership as (Un)usual : Insights from Principals in Sweden during a Pandemic,,OpenAlex,metadata,6,6,False,6,,,,False,included,1.029294,0.855972,0.27883,1.0,6,0.852062,0,0.75027,0.101792,0.147938
doi:10.1093/acrefore/9780190264093.013.703,doi:10.1093/acrefore/9780190264093.013.703,BERTopic-METADATA-MULTILINGUAL,metadata,13,1.0,1.0,1.0,0,4.1354900014928876e-308,1.0,0.0,False,False,2020,en,Educational Leadership and Job Satisfaction,10.1093/acrefore/9780190264093.013.703,OpenAlex,metadata,13,13,False,13,,,,False,included,1.036495,0.800973,0.285805,1.0,13,0.822884,0,0.776485,0.0464,0.177116
doi:10.33122/ejeset.v4i1.100,doi:10.33122/ejeset.v4i1.100,BERTopic-METADATA-MULTILINGUAL,metadata,0,1.0,1.0,1.0,13,5.445685181383146e-308,1.0,0.0,False,False,2023,en,The influence of educational leadership on students' academic performance in secondary schools: A case of Itilima district,10.33122/ejeset.v4i1.100,OpenAlex,metadata,0,0,False,0,,,,False,included,1.044897,0.412219,0.733877,1.0,0,0.890055,13,0.839639,0.050416,0.109945
doi:10.70063/eduspectrum.v1i1.29,doi:10.70063/eduspectrum.v1i1.29,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.15635386834615123,13,0.051046306936348644,0.10530756140980257,0.677864,True,False,2024,en,Ethical Decision-Making in Educational Leadership: Insights from Islamic Scholars,10.70063/eduspectrum.v1i1.29,OpenAlex,metadata,-1,-1,False,-1,11,nearest_semantic_centroid,0.740273,False,included,1.016565,,,1.0,11,0.740273,0,0.722271,0.018001,
doi:10.52296/vje.2021.54,doi:10.52296/vje.2021.54,BERTopic-METADATA-MULTILINGUAL,metadata,0,1.0,1.0,0.45926661966544774,7,0.0698334691430816,0.38943315052236616,0.16985,False,False,2021,en,Educational Leadership in the U.S. and Vietnam: A Cross-Culture Comparative Study,10.52296/vje.2021.54,OpenAlex,metadata,0,0,False,0,,,,False,included,1.04126,0.638361,0.476697,1.0,0,0.781771,7,0.717782,0.06399,0.218229
doi:10.55927/ijsmr.v1i8.3571,doi:10.55927/ijsmr.v1i8.3571,BERTopic-METADATA-MULTILINGUAL,metadata,0,1.0,1.0,1.0,13,4.925131993004806e-308,1.0,0.0,False,False,2023,en,Building Leadership Skills in Educational Leadership: A Case Study of Successful School Principals,10.55927/ijsmr.v1i8.3571,OpenAlex,metadata,0,0,False,0,,,,False,included,1.05277,0.346022,1.018937,1.0,0,0.859566,13,0.794967,0.064599,0.140434
doi:10.24331/ijere.676915,doi:10.24331/ijere.676915,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.04712031925403996,0,0.04357715639973038,0.003543162854309584,0.761793,True,False,2020,en,Social-Emotional Educational Leadership: A Study of Scale Adaptation,10.24331/ijere.676915,OpenAlex,metadata,-1,-1,False,-1,13,nearest_semantic_centroid,0.763684,False,included,1.053026,,,1.0,13,0.763684,0,0.758544,0.00514,
record:47ef3d9c2aa7ea11cfd627ab,record:47ef3d9c2aa7ea11cfd627ab,BERTopic-METADATA-MULTILINGUAL,metadata,0,1.0,1.0,1.0,13,2.8349960212006524e-308,1.0,0.0,False,False,2021,en,Decolonizing Educational Leadership: Exploring Alternative Approaches to Leading Schools,,OpenAlex,metadata,0,0,False,0,,,,False,included,1.020347,0.586222,0.923405,1.0,0,0.913783,8,0.833605,0.080178,0.086217
doi:10.31014/aior.1993.04.01.189,doi:10.31014/aior.1993.04.01.189,BERTopic-METADATA-MULTILINGUAL,metadata,0,1.0,1.0,1.0,13,5.627192283526728e-308,1.0,0.0,False,False,2021,en,The Structural Model of Indicators of Educational Leadership for Primary School Principals,10.31014/aior.1993.04.01.189,OpenAlex,metadata,0,0,False,0,,,,False,included,1.05115,0.313553,0.951968,1.0,0,0.842111,13,0.796843,0.045268,0.157889
doi:10.3389/feduc.2020.00052,doi:10.3389/feduc.2020.00052,BERTopic-METADATA-MULTILINGUAL,metadata,8,0.835381746171889,0.835382,0.4839284799712845,0,0.042281779718420814,0.4416467002528637,0.164618,False,False,2020,en,"""Unbroken, but Bent"": Gendered Racism in School Leadership",10.3389/feduc.2020.00052,OpenAlex,metadata,8,8,False,8,,,,False,included,1.020659,0.783554,0.232392,1.0,8,0.874918,5,0.683851,0.191067,0.125082
doi:10.1080/09518398.2022.2025499,doi:10.1080/09518398.2022.2025499,BERTopic-METADATA-MULTILINGUAL,metadata,0,0.9784559441366537,0.978456,0.36533087653829815,13,0.08262784366910134,0.28270303286919685,0.268746,False,False,2022,en,Introduction: critical spirituality and religion in educational leadership,10.1080/09518398.2022.2025499,OpenAlex,metadata,0,0,False,0,,,,False,included,1.016103,0.589522,0.609041,0.9,0,0.721273,7,0.665529,0.055745,0.278727
doi:10.1080/13603124.2024.2328197,doi:10.1080/13603124.2024.2328197,BERTopic-METADATA-MULTILINGUAL,metadata,8,0.835381746171889,0.835382,0.2256509681825909,0,0.0866842589097335,0.1389667092728574,0.164618,False,False,2024,en,Dark educational leadership trajectories: unpacking the invisible and weightless knapsack of manufactured 'white privilege',10.1080/13603124.2024.2328197,OpenAlex,metadata,8,8,False,8,,,,False,included,1.023443,0.623684,0.884685,1.0,8,0.817975,5,0.701448,0.116527,0.182025
doi:10.70625/rlce/111,doi:10.70625/rlce/111,BERTopic-METADATA-MULTILINGUAL,metadata,0,0.9527579519037994,0.952758,0.4634862342759652,13,0.07908082335393041,0.3844054109220348,0.287951,False,False,2025,en,The Role of Educational Leadership in Promoting Innovative Teaching Practices,10.70625/rlce/111,OpenAlex,metadata,0,0,False,0,,,,False,included,1.023909,0.564774,0.687529,1.0,0,0.888079,8,0.761175,0.126904,0.111921
doi:10.1177/10526846221133999,doi:10.1177/10526846221133999,BERTopic-METADATA-MULTILINGUAL,metadata,8,0.835381746171889,0.835382,0.2973371498482435,0,0.07153962539307623,0.22579752445516726,0.164618,False,False,2022,en,Toward A <i>Black PlayCrit</i> in Educational Leadership: What School Leaders Need to Know About Black Boyhood Play,10.1177/10526846221133999,OpenAlex,metadata,8,8,False,8,,,,False,included,1.014598,0.721288,0.631224,1.0,8,0.693929,5,0.658174,0.035755,0.30607
doi:10.4324/9781003571575-5,doi:10.4324/9781003571575-5,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.16315349801115714,13,0.044603178291227355,0.11855031971992978,0.695294,True,False,2024,en,Educational Leadership During Crisis,10.4324/9781003571575-5,OpenAlex,metadata,-1,-1,False,-1,0,nearest_semantic_centroid,0.902528,False,included,1.016403,,,0.5,0,0.902528,8,0.809333,0.093195,
record:04d342f6dff2139304c952c6,record:04d342f6dff2139304c952c6,BERTopic-METADATA-MULTILINGUAL,metadata,0,1.0,1.0,1.0,13,2.9115081963713656e-308,1.0,0.0,False,False,2020,en,'Leading beautifully': A phoenix arises in new research in educational leadership,,OpenAlex,metadata,0,0,False,0,,,,False,included,1.025654,0.590344,0.875458,1.0,0,0.848195,8,0.754495,0.0937,0.151805
doi:10.15405/epes.23056.52,doi:10.15405/epes.23056.52,BERTopic-METADATA-MULTILINGUAL,metadata,0,1.0,1.0,0.6707798864080942,13,0.053080422070055616,0.6176994643380386,0.164707,False,False,2023,en,Educational Leadership - A Perspective Beyond Managerial Processes,10.15405/epes.23056.52,OpenAlex,metadata,0,0,False,0,,,,False,included,1.032275,0.542625,0.741512,0.9,0,0.935483,8,0.782928,0.152556,0.064517
record:f02e47a2d8edffa9f995309f,record:f02e47a2d8edffa9f995309f,BERTopic-METADATA-MULTILINGUAL,metadata,0,1.0,1.0,1.0,13,2.915611883142887e-308,1.0,0.0,False,False,2020,en,What might educational leadership mean in 21st century,,OpenAlex,metadata,0,0,False,0,,,,False,included,1.023422,0.591387,0.876624,1.0,0,0.912352,8,0.804821,0.107531,0.087648
doi:10.32996/ijllt.2020.3.5.17,doi:10.32996/ijllt.2020.3.5.17,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.09234850040559593,12,0.04893867648185273,0.0434098239237432,0.710319,True,False,2020,en,The Role of Rural Educational Leadership in Influencing Societal Behaviour: A Case Study of Goromonzi District: Educational Leaders' Perceptive,10.32996/ijllt.2020.3.5.17,OpenAlex,metadata,-1,-1,False,-1,0,nearest_semantic_centroid,0.780865,False,included,1.028385,,,0.9,0,0.780865,3,0.760829,0.020035,
doi:10.26803/ijlter.23.8.32,doi:10.26803/ijlter.23.8.32,BERTopic-METADATA-MULTILINGUAL,metadata,11,1.0,1.0,1.0,1,2.653450954865526e-308,1.0,0.0,False,False,2024,en,"""Panca Sthiti Dharmaning Prabu"" - the Concept of Educational Leadership - and Its Relationship to Character Strengthening: A Phenomenological Study in Hindu-Based Schools",10.26803/ijlter.23.8.32,OpenAlex,metadata,11,11,False,11,,,,False,included,1.052211,0.830013,0.544272,1.0,0,0.729949,11,0.696272,0.033678,0.303728
doi:10.4324/9781003360070-3,doi:10.4324/9781003360070-3,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.18924801208835237,13,0.06353671945769493,0.12571129263065745,0.501339,True,False,2023,en,A call to re-explore Islamic-based educational leadership through new lenses,10.4324/9781003360070-3,OpenAlex,metadata,-1,-1,False,-1,11,nearest_semantic_centroid,0.757971,False,included,1.035413,,,1.0,11,0.757971,0,0.640642,0.117329,
doi:10.14217/comsec.963,doi:10.14217/comsec.963,BERTopic-METADATA-MULTILINGUAL,metadata,0,0.8561799676046089,0.85618,0.3631982363273729,13,0.07128336877262438,0.29191486755474855,0.360129,False,False,2022,en,Commonwealth Educational Leadership Handbook,10.14217/comsec.963,OpenAlex,metadata,0,0,False,0,,,,False,included,1.02384,0.568831,0.315476,1.0,0,0.850156,1,0.779987,0.070169,0.149844
doi:10.1007/978-3-030-69345-9_7,doi:10.1007/978-3-030-69345-9_7,BERTopic-METADATA-MULTILINGUAL,metadata,0,0.9086654455858826,0.908665,0.3702838250821571,13,0.0783653279411995,0.29191849714095763,0.320904,False,False,2021,en,Reframing Educational Leadership Research in the Twenty-First Century,10.1007/978-3-030-69345-9_7,OpenAlex,metadata,0,0,False,0,,,,False,included,1.010888,0.577839,0.592341,0.9,0,0.875929,7,0.803505,0.072424,0.124071
doi:10.4324/9781003283461,doi:10.4324/9781003283461,BERTopic-METADATA-MULTILINGUAL,metadata,0,1.0,1.0,0.5557474469764464,13,0.061116936013705436,0.49463051096274097,0.180385,False,False,2023,en,Mindful Educational Leadership,10.4324/9781003283461,OpenAlex,metadata,0,0,False,0,,,,False,included,1.020171,0.608323,0.620819,1.0,0,0.846535,8,0.761983,0.084552,0.153466
doi:10.1504/ijmie.2022.122628,doi:10.1504/ijmie.2022.122628,BERTopic-METADATA-MULTILINGUAL,metadata,0,0.791448251465292,0.791448,0.18660555306025567,7,0.11323654169631467,0.073369011363941,0.408507,False,True,2022,en,Educational leadership for the national curriculum implementation: the case of Kosovo,10.1504/ijmie.2022.122628,OpenAlex,metadata,0,0,False,0,,,,False,included,1.038941,0.150452,1.075668,0.9,0,0.790538,1,0.787498,0.003039,0.209462
record:3985ed56817d1bbc6449708e,record:3985ed56817d1bbc6449708e,BERTopic-METADATA-MULTILINGUAL,metadata,0,0.994108981360563,0.994109,0.38657362402548445,13,0.08893410134568999,0.29763952267979443,0.257047,False,False,2020,en,Educational leadership for intergenerational learning among teachers,,OpenAlex,metadata,0,0,False,0,,,,False,included,1.018877,0.592603,0.452425,1.0,0,0.801804,13,0.726048,0.075756,0.198196
doi:10.22158/wjeh.v4n3p60,doi:10.22158/wjeh.v4n3p60,BERTopic-METADATA-MULTILINGUAL,metadata,0,0.9172539890822687,0.917254,0.5012332318682614,13,0.057563351973934085,0.4436698798943273,0.314485,False,False,2022,en,Professionalization of Educational Leadership for the Members of the Association of African Universities,10.22158/wjeh.v4n3p60,OpenAlex,metadata,0,0,False,0,,,,False,included,1.016591,0.587861,0.813615,1.0,0,0.830973,8,0.77803,0.052943,0.169027
doi:10.1080/13603124.2021.2009037,doi:10.1080/13603124.2021.2009037,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0,0.0,0.19375091201437958,13,0.0633712606835114,0.13037965133086818,0.501339,True,False,2021,en,Islamic school leadership and social justice: an international review of the literature,10.1080/13603124.2021.2009037,OpenAlex,metadata,-1,-1,False,-1,11,nearest_semantic_centroid,0.815223,False,included,1.032801,,,1.0,11,0.815223,8,0.73392,0.081302,
doi:10.3389/feduc.2024.1441183,doi:10.3389/feduc.2024.1441183,BERTopic-METADATA-MULTILINGUAL,metadata,8,1.0,1.0,1.0,0,1.5258823128097475e-308,1.0,0.0,False,False,2024,en,Editorial: Women in educational leadership,10.3389/feduc.2024.1441183,OpenAlex,metadata,8,8,False,8,,,,False,included,1.011563,0.811598,0.636944,1.0,8,0.851828,0,0.685742,0.166086,0.148172
doi:10.1080/10665684.2023.2200207,doi:10.1080/10665684.2023.2200207,BERTopic-METADATA-MULTILINGUAL,metadata,8,0.835381746171889,0.835382,0.2772958925480912,0,0.07577994240207081,0.20151595014602042,0.164618,False,False,2023,en,"On Being Ed Emcees: Toward Hip-Hop Educational Leadership Theory, Research, and Praxis",10.1080/10665684.2023.2200207,OpenAlex,metadata,8,8,False,8,,,,False,included,1.03191,0.702035,0.693109,1.0,8,0.704233,0,0.674296,0.029937,0.295767
doi:10.1016/j.ssaho.2024.100835,doi:10.1016/j.ssaho.2024.100835,BERTopic-METADATA-MULTILINGUAL,metadata,0,1.0,1.0,1.0,13,2.7201130777282586e-308,1.0,0.0,False,False,2024,en,Distributed leadership in educational contexts: A catalyst for school improvement,10.1016/j.ssaho.2024.100835,OpenAlex,metadata,0,0,False,0,,,,False,included,1.022785,0.5915,0.898032,1.0,0,0.848237,8,0.731608,0.116629,0.151763
doi:10.3102/2018999,doi:10.3102/2018999,BERTopic-METADATA-MULTILINGUAL,metadata,0,1.0,1.0,0.7896542965694977,13,0.026711385510843715,0.762942911058654,0.126223,False,False,2023,en,Kapwa (Shared Identity): Filipino American Perspectives and Responses to Educational Leadership,10.3102/2018999,OpenAlex,metadata,0,0,False,0,,,,False,included,1.015552,0.609588,0.811615,1.0,8,0.848208,0,0.814855,0.033353,0.185145
