document_id,language,year,source,text_length,has_abstract,relevance_status,hdbscan_outlier_score,nearest_topic,nearest_topic_similarity,second_nearest_topic,similarity_margin,reason_category,original_topic,suggested_topic,reassignment_method,reassignment_confidence,accepted_reassignment
doi:10.55056/cte.684,en,2024,OpenAlex,841,True,included,0.927565,2,0.689189,7,0.085525,representation_failure,-1,2,nearest_semantic_centroid,0.689189,False
doi:10.37134/saecj.vol9.no2.6.2020,en,2020,OpenAlex,878,True,included,0.703374,10,0.72831,1,0.007671,borderline_between_topics,-1,10,nearest_semantic_centroid,0.72831,False
doi:10.5220/0010922400003364,en,2020,OpenAlex,200,False,included,0.927565,2,0.723873,7,0.088625,short_or_incomplete_text,-1,2,nearest_semantic_centroid,0.723873,False
doi:10.4102/sajce.v10i1.617,en,2020,OpenAlex,1946,True,included,0.266396,5,0.661357,1,0.010839,borderline_between_topics,-1,5,nearest_semantic_centroid,0.661357,False
record:76d4ac12f829f1b7ecf52915,en,2020,OpenAlex,1772,True,included,0.666314,1,0.848221,4,0.055536,borderline_between_topics,-1,1,nearest_semantic_centroid,0.848221,False
doi:10.1177/1741143220985196,en,2021,OpenAlex,1645,True,included,0.502277,1,0.761013,4,0.038964,borderline_between_topics,-1,1,nearest_semantic_centroid,0.761013,False
doi:10.30954/2230-7311.2.2024.8,en,2024,OpenAlex,1436,True,included,0.666314,1,0.762885,4,0.05946,borderline_between_topics,-1,1,nearest_semantic_centroid,0.762885,False
doi:10.54784/1990-6587.1497,en,2023,OpenAlex,2389,True,included,0.666314,1,0.859605,11,0.077319,borderline_between_topics,-1,1,nearest_semantic_centroid,0.859605,False
doi:10.37641/jimkes.v13i5.3723,en,2025,OpenAlex,1655,True,included,0.66345,13,0.604722,11,0.068213,borderline_between_topics,-1,13,nearest_semantic_centroid,0.604722,False
doi:10.1177/0013161x20912299,en,2020,OpenAlex,1495,True,included,0.702529,12,0.668718,7,0.003731,borderline_between_topics,-1,12,nearest_semantic_centroid,0.668718,False
doi:10.24018/ejedu.2023.4.2.536,en,2023,OpenAlex,2263,True,included,0.666314,10,0.811575,1,0.013665,borderline_between_topics,-1,10,nearest_semantic_centroid,0.811575,False
doi:10.1108/tqm-04-2020-0071,en,2021,OpenAlex,2058,True,included,0.459198,1,0.813056,4,0.014837,borderline_between_topics,-1,1,nearest_semantic_centroid,0.813056,False
doi:10.52337/pjer.v3i2.469,en,2020,OpenAlex,2277,True,included,0.666314,1,0.851092,5,0.07132,borderline_between_topics,-1,1,nearest_semantic_centroid,0.851092,False
doi:10.62225/2583049x.2025.5.4.4744,en,2025,OpenAlex,1994,True,included,0.666314,1,0.823846,4,0.036473,borderline_between_topics,-1,1,nearest_semantic_centroid,0.823846,False
doi:10.21831/pep.v28i2.78274,en,2024,OpenAlex,1841,True,included,0.684937,1,0.694999,0,0.007396,borderline_between_topics,-1,1,nearest_semantic_centroid,0.694999,False
doi:10.2991/assehr.k.200513.015,en,2020,OpenAlex,1439,True,included,0.666314,1,0.839569,13,0.00141,borderline_between_topics,-1,1,nearest_semantic_centroid,0.839569,False
doi:10.47191/ijsshr/v5-i12-06,en,2022,OpenAlex,1984,True,included,0.477745,1,0.751622,4,0.025125,borderline_between_topics,-1,1,nearest_semantic_centroid,0.751622,False
doi:10.61408/jaet2022v24i01.12,en,2022,OpenAlex,1884,True,included,0.666314,1,0.781174,4,0.033842,borderline_between_topics,-1,1,nearest_semantic_centroid,0.781174,False
doi:10.4324/9781003320579-3,en,2022,OpenAlex,1245,True,included,0.227334,10,0.801093,3,0.005881,borderline_between_topics,-1,10,nearest_semantic_centroid,0.801093,False
doi:10.51276/edu.v3i1.216,en,2022,OpenAlex,1269,True,included,0.516248,11,0.763131,1,0.045392,borderline_between_topics,-1,11,nearest_semantic_centroid,0.763131,False
doi:10.56916/jirpe.v4i4.1770,en,2025,OpenAlex,2273,True,included,0.507757,1,0.726966,10,0.030247,borderline_between_topics,-1,1,nearest_semantic_centroid,0.726966,False
doi:10.14295/aimj.v5i9.120,en,2020,OpenAlex,2075,True,included,0.474995,1,0.888572,4,0.010711,borderline_between_topics,-1,1,nearest_semantic_centroid,0.888572,False
doi:10.30998/fjik.v8i3.8607,en,2021,OpenAlex,1301,True,included,0.818039,1,0.658605,10,0.030459,borderline_between_topics,-1,1,nearest_semantic_centroid,0.658605,False
doi:10.24036/spektrumpls.v9i4.114283,en,2021,OpenAlex,1482,True,included,0.747788,7,0.684163,1,0.018515,borderline_between_topics,-1,7,nearest_semantic_centroid,0.684163,False
doi:10.4314/jae.v26i1.9s,en,2022,OpenAlex,2155,True,included,0.755171,10,0.623418,1,0.017207,borderline_between_topics,-1,10,nearest_semantic_centroid,0.623418,False
doi:10.4018/978-1-7998-7168-2.ch003,en,2021,OpenAlex,1059,True,included,0.314388,1,0.847597,4,0.070469,borderline_between_topics,-1,1,nearest_semantic_centroid,0.847597,False
doi:10.47191/jefms/v6-i3-19,en,2023,OpenAlex,2186,True,included,0.514269,1,0.852616,4,0.031884,borderline_between_topics,-1,1,nearest_semantic_centroid,0.852616,False
doi:10.29228/asrjournal.71516,es,2023,OpenAlex,1616,True,included,0.309015,4,0.847737,1,0.000197,borderline_between_topics,-1,4,nearest_semantic_centroid,0.847737,False
doi:10.33258/birci.v4i4.2807,en,2021,OpenAlex,1853,True,included,0.498354,1,0.85403,2,0.092564,representation_failure,-1,1,nearest_semantic_centroid,0.85403,False
doi:10.4102/jamba.v13i1.1159,en,2021,OpenAlex,1810,True,included,0.675614,5,0.62992,3,0.03213,borderline_between_topics,-1,5,nearest_semantic_centroid,0.62992,False
doi:10.54069/attadrib.v5i2.247,en,2022,OpenAlex,1834,True,included,0.29595,1,0.764062,2,0.001517,borderline_between_topics,-1,1,nearest_semantic_centroid,0.764062,False
doi:10.2139/ssrn.4808835,en,2024,OpenAlex,245,False,included,0.508185,1,0.858943,0,0.013893,short_or_incomplete_text,-1,1,nearest_semantic_centroid,0.858943,False
doi:10.4314/gjedr.v19i1.13,en,2020,OpenAlex,2066,True,included,0.666314,13,0.749333,1,0.002496,borderline_between_topics,-1,13,nearest_semantic_centroid,0.749333,False
doi:10.58557/(ijeh).v5i1.286,en,2025,OpenAlex,1757,True,included,0.524939,0,0.834114,1,5.8e-05,borderline_between_topics,-1,0,nearest_semantic_centroid,0.834114,False
doi:10.35445/alishlah.v17i2.6969,en,2025,OpenAlex,2059,True,included,0.483318,1,0.83007,5,0.008915,borderline_between_topics,-1,1,nearest_semantic_centroid,0.83007,False
doi:10.4102/hsag.v27i0.1945,en,2022,OpenAlex,444,True,included,0.689389,7,0.713734,3,0.002987,borderline_between_topics,-1,7,nearest_semantic_centroid,0.713734,False
doi:10.17275/per.23.76.10.5,en,2023,OpenAlex,1806,True,included,0.320572,1,0.837049,10,0.013065,borderline_between_topics,-1,1,nearest_semantic_centroid,0.837049,False
doi:10.17853/1994-5639-2025-4-175-194,en,2025,OpenAlex,1996,True,included,0.468677,1,0.842294,0,0.016532,borderline_between_topics,-1,1,nearest_semantic_centroid,0.842294,False
doi:10.25446/oxford.21107554,en,2021,OpenAlex,866,True,included,0.283754,1,0.751359,13,0.019379,borderline_between_topics,-1,1,nearest_semantic_centroid,0.751359,False
record:124fb0e5a4752dec773fe485,en,2020,OpenAlex,2281,True,included,0.666314,1,0.749551,4,0.040847,borderline_between_topics,-1,1,nearest_semantic_centroid,0.749551,False
doi:10.1201/9781003107279-32,en,2020,OpenAlex,1701,True,included,0.681578,0,0.81518,13,0.006901,borderline_between_topics,-1,0,nearest_semantic_centroid,0.81518,False
doi:10.1111/ejed.12486,en,2022,OpenAlex,1644,True,included,0.494733,0,0.80499,7,0.018574,borderline_between_topics,-1,0,nearest_semantic_centroid,0.80499,False
doi:10.33650/al-tanzim.v8i3.8817,en,2024,OpenAlex,1344,True,included,0.507757,5,0.83142,10,0.041169,borderline_between_topics,-1,5,nearest_semantic_centroid,0.83142,False
doi:10.46606/eajess2020v01i02.0028,en,2020,OpenAlex,2082,True,included,0.227334,10,0.797334,4,0.008624,borderline_between_topics,-1,10,nearest_semantic_centroid,0.797334,False
doi:10.52038/9783643511324_18,en,2023,OpenAlex,785,True,included,0.856461,5,0.769588,7,0.033498,borderline_between_topics,-1,5,nearest_semantic_centroid,0.769588,False
doi:10.1108/ijem-11-2023-0585,en,2024,OpenAlex,2106,True,included,0.662812,0,0.814493,13,0.011435,borderline_between_topics,-1,0,nearest_semantic_centroid,0.814493,False
doi:10.56648/aide-irj.v11i1.179,en,2025,OpenAlex,2082,True,included,0.74211,1,0.756222,4,0.023158,borderline_between_topics,-1,1,nearest_semantic_centroid,0.756222,False
doi:10.37284/eajes.3.1.304,en,2021,OpenAlex,1804,True,included,0.819136,10,0.770692,13,0.032701,borderline_between_topics,-1,10,nearest_semantic_centroid,0.770692,False
doi:10.1590/1984-92302021v28n9606pt,en,2021,OpenAlex,1235,True,included,0.719327,7,0.849618,1,0.004485,borderline_between_topics,-1,7,nearest_semantic_centroid,0.849618,False
doi:10.4314/gjedr.v19i1.6,en,2020,OpenAlex,1971,True,included,0.666314,1,0.823626,0,0.003516,borderline_between_topics,-1,1,nearest_semantic_centroid,0.823626,False
doi:10.1007/978-981-16-9640-4,en,2022,OpenAlex,699,True,included,0.432943,7,0.808912,2,0.045626,borderline_between_topics,-1,7,nearest_semantic_centroid,0.808912,False
doi:10.34117/bjdv7n1-246,pt,2021,OpenAlex,1579,True,included,0.856461,7,0.839494,1,0.004285,borderline_between_topics,-1,7,nearest_semantic_centroid,0.839494,False
doi:10.30900/kafkasegt.1192563,en,2024,OpenAlex,2012,True,included,0.493472,0,0.837084,13,0.019189,borderline_between_topics,-1,0,nearest_semantic_centroid,0.837084,False
doi:10.5861/ijrse.2025.25257,en,2025,OpenAlex,2244,True,included,0.227334,10,0.760599,5,0.032042,borderline_between_topics,-1,10,nearest_semantic_centroid,0.760599,False
record:2a6ff4afd7681eecab12bd52,en,2021,OpenAlex,272,False,included,0.927565,2,0.726962,7,0.056671,short_or_incomplete_text,-1,2,nearest_semantic_centroid,0.726962,False
doi:10.7176/rhss/10-16-03,en,2020,OpenAlex,2060,True,included,0.666314,1,0.810425,4,0.071309,borderline_between_topics,-1,1,nearest_semantic_centroid,0.810425,False
doi:10.12775/jehs.2022.12.01.028,en,2022,OpenAlex,2022,True,included,0.728248,1,0.819345,7,0.032698,borderline_between_topics,-1,1,nearest_semantic_centroid,0.819345,False
doi:10.3390/su132312935,en,2021,OpenAlex,2288,True,included,0.746297,7,0.733098,2,0.003097,borderline_between_topics,-1,7,nearest_semantic_centroid,0.733098,False
doi:10.1186/s12889-023-16748-8,en,2023,OpenAlex,575,True,included,0.688785,13,0.731828,1,0.024785,borderline_between_topics,-1,13,nearest_semantic_centroid,0.731828,False
doi:10.1590/0102.3772e38315.en,en,2022,OpenAlex,967,True,included,0.46027,4,0.586402,13,0.017671,borderline_between_topics,-1,4,nearest_semantic_centroid,0.586402,False
doi:10.21723/riaee.v15i1.12116,en,2020,OpenAlex,999,True,included,0.686312,1,0.872633,4,0.012294,borderline_between_topics,-1,1,nearest_semantic_centroid,0.872633,False
doi:10.47191/ijsshr/v6-i6-36,en,2023,OpenAlex,2120,True,included,0.718402,1,0.711719,13,0.030318,borderline_between_topics,-1,1,nearest_semantic_centroid,0.711719,False
doi:10.1123/jtpe.2019-0158,en,2020,OpenAlex,1329,True,included,0.748774,1,0.663549,10,0.001051,borderline_between_topics,-1,1,nearest_semantic_centroid,0.663549,False
doi:10.33751/jhss.v4i1.2044,en,2020,OpenAlex,1153,True,included,0.477745,1,0.849416,4,0.058156,borderline_between_topics,-1,1,nearest_semantic_centroid,0.849416,False
doi:10.5220/0012744200003693,en,2024,OpenAlex,231,False,included,0.927565,2,0.772981,1,0.107859,short_or_incomplete_text,-1,2,nearest_semantic_centroid,0.772981,False
doi:10.31392/npu-nc.series5.2021.79.2.40,und,2021,OpenAlex,585,True,included,0.810703,1,0.678668,7,0.007976,borderline_between_topics,-1,1,nearest_semantic_centroid,0.678668,False
record:7ff6fa5f0b0a414f006ec92a,en,2020,OpenAlex,1769,True,included,0.507004,1,0.8535,4,0.053877,borderline_between_topics,-1,1,nearest_semantic_centroid,0.8535,False
doi:10.51594/ijmer.v2i3.148,en,2020,OpenAlex,2755,True,included,0.845023,1,0.708794,4,0.02896,borderline_between_topics,-1,1,nearest_semantic_centroid,0.708794,False
doi:10.51594/ijmer.v2i3.147,en,2020,OpenAlex,2116,True,included,0.843799,1,0.666163,4,0.038581,borderline_between_topics,-1,1,nearest_semantic_centroid,0.666163,False
doi:10.5281/zenodo.8368735,en,2023,OpenAlex,2238,True,included,0.29595,7,0.735691,1,0.006098,borderline_between_topics,-1,7,nearest_semantic_centroid,0.735691,False
doi:10.5539/ies.v14n1p65,en,2020,OpenAlex,1285,True,included,0.681578,1,0.797508,0,0.002566,borderline_between_topics,-1,1,nearest_semantic_centroid,0.797508,False
doi:10.1007/978-3-030-93951-9_3,en,2022,OpenAlex,1013,True,included,0.501339,11,0.691354,1,0.004869,borderline_between_topics,-1,11,nearest_semantic_centroid,0.691354,False
doi:10.31149/ijie.v4i2.1225,en,2021,OpenAlex,2100,True,included,0.695294,1,0.733186,6,0.005775,borderline_between_topics,-1,1,nearest_semantic_centroid,0.733186,False
doi:10.29240/jsmp.v9i1.13063,en,2025,OpenAlex,2044,True,included,0.277886,1,0.821359,13,0.061101,borderline_between_topics,-1,1,nearest_semantic_centroid,0.821359,False
doi:10.3846/jbem.2020.13675,en,2020,OpenAlex,1778,True,included,0.471895,1,0.839989,13,0.011854,borderline_between_topics,-1,1,nearest_semantic_centroid,0.839989,False
doi:10.13189/ujer.2020.080858,en,2020,OpenAlex,1419,True,included,0.270793,1,0.722188,5,0.048081,borderline_between_topics,-1,1,nearest_semantic_centroid,0.722188,False
doi:10.4103/jehp.jehp_389_19,en,2020,OpenAlex,588,True,included,0.675614,6,0.586564,1,0.001456,borderline_between_topics,-1,6,nearest_semantic_centroid,0.586564,False
doi:10.46303/ressat.2024.28,en,2024,OpenAlex,1870,True,included,0.666314,1,0.795562,4,0.025518,borderline_between_topics,-1,1,nearest_semantic_centroid,0.795562,False
doi:10.51594/ijmer.v2i4.157,en,2020,OpenAlex,2773,True,included,0.686602,1,0.648907,4,0.048399,borderline_between_topics,-1,1,nearest_semantic_centroid,0.648907,False
doi:10.1080/13611267.2022.2070995,en,2022,OpenAlex,1292,True,included,0.31116,0,0.727574,13,0.018634,borderline_between_topics,-1,0,nearest_semantic_centroid,0.727574,False
doi:10.12928/spekta.v6i1.11872,en,2025,OpenAlex,1496,True,included,0.488306,1,0.827016,0,0.030961,borderline_between_topics,-1,1,nearest_semantic_centroid,0.827016,False
doi:10.1080/02619768.2020.1795122,en,2020,OpenAlex,1365,True,included,0.517764,5,0.664067,7,0.010898,borderline_between_topics,-1,5,nearest_semantic_centroid,0.664067,False
doi:10.12973/eu-jer.10.2.567,en,2021,OpenAlex,1593,True,included,0.711668,11,0.787684,1,0.009802,borderline_between_topics,-1,11,nearest_semantic_centroid,0.787684,False
doi:10.1016/j.evalprogplan.2022.102119,en,2022,OpenAlex,1927,True,included,0.733047,1,0.753458,13,0.022077,borderline_between_topics,-1,1,nearest_semantic_centroid,0.753458,False
doi:10.22553/keas.2020.38.1.79,en,2020,OpenAlex,111,False,included,0.856461,7,0.661278,1,0.013511,short_or_incomplete_text,-1,7,nearest_semantic_centroid,0.661278,False
doi:10.61987/jemr.v4i5.1191,en,2025,OpenAlex,1346,True,included,0.470092,13,0.744076,1,0.038299,borderline_between_topics,-1,13,nearest_semantic_centroid,0.744076,False
doi:10.13166/jms/192197,id,2024,OpenAlex,1893,True,included,0.828838,3,0.745104,7,0.009023,borderline_between_topics,-1,3,nearest_semantic_centroid,0.745104,False
doi:10.60027/jelr.2025.1759,en,2025,OpenAlex,2322,True,included,0.301277,1,0.780021,2,0.019303,borderline_between_topics,-1,1,nearest_semantic_centroid,0.780021,False
doi:10.29103/ijevs.v2i8.2759,en,2020,OpenAlex,1970,True,included,0.303888,1,0.783064,11,0.000748,borderline_between_topics,-1,1,nearest_semantic_centroid,0.783064,False
doi:10.1007/978-981-15-7497-9_4,en,2020,OpenAlex,1349,True,included,0.5008,7,0.706534,2,0.042326,borderline_between_topics,-1,7,nearest_semantic_centroid,0.706534,False
doi:10.22515/jemin.v4i1.9102,en,2024,OpenAlex,1973,True,included,0.477952,0,0.862876,1,0.004114,borderline_between_topics,-1,0,nearest_semantic_centroid,0.862876,False
doi:10.3390/su14138211,en,2022,OpenAlex,1745,True,included,0.675614,6,0.596756,1,0.038146,borderline_between_topics,-1,6,nearest_semantic_centroid,0.596756,False
doi:10.1111/josh.13094,en,2021,OpenAlex,686,True,included,0.671098,5,0.715984,13,0.006004,borderline_between_topics,-1,5,nearest_semantic_centroid,0.715984,False
doi:10.5296/jpag.v12i2.20146,en,2022,OpenAlex,1845,True,included,0.75509,1,0.648386,4,0.033701,borderline_between_topics,-1,1,nearest_semantic_centroid,0.648386,False
doi:10.51986/ijer-2021.vol3.02.01,en,2021,OpenAlex,1778,True,included,0.677864,0,0.661993,8,0.000829,borderline_between_topics,-1,0,nearest_semantic_centroid,0.661993,False
doi:10.1080/2005615x.2021.1890309,en,2021,OpenAlex,1320,True,included,0.695187,5,0.740021,7,0.018474,borderline_between_topics,-1,5,nearest_semantic_centroid,0.740021,False
doi:10.30828/real/2020.2.4,en,2020,OpenAlex,1487,True,included,0.307934,1,0.65389,6,0.000585,borderline_between_topics,-1,1,nearest_semantic_centroid,0.65389,False
doi:10.51594/ijarss.v2i3.156,en,2020,OpenAlex,3045,True,included,0.502277,1,0.659835,4,0.032824,borderline_between_topics,-1,1,nearest_semantic_centroid,0.659835,False
doi:10.47119/ijrp1001681320257643,en,2025,OpenAlex,206,False,included,0.486907,1,0.83111,0,0.007671,short_or_incomplete_text,-1,1,nearest_semantic_centroid,0.83111,False
doi:10.31703/gssr.2020(v-i).37,en,2020,OpenAlex,1072,True,included,0.666314,1,0.746753,4,0.04692,borderline_between_topics,-1,1,nearest_semantic_centroid,0.746753,False
doi:10.3390/su12177146,en,2020,OpenAlex,1658,True,included,0.29595,5,0.781775,0,0.011181,borderline_between_topics,-1,5,nearest_semantic_centroid,0.781775,False
doi:10.52223/jess.2024.5236,en,2024,OpenAlex,1720,True,included,0.502277,1,0.706472,11,0.003835,borderline_between_topics,-1,1,nearest_semantic_centroid,0.706472,False
doi:10.58578/masaliq.v1i3.43,en,2021,OpenAlex,1571,True,included,0.285403,1,0.891887,7,0.039577,borderline_between_topics,-1,1,nearest_semantic_centroid,0.891887,False
doi:10.22633/rpge.v24i2.13609,en,2020,OpenAlex,2743,True,included,0.856461,12,0.753132,0,0.002304,borderline_between_topics,-1,12,nearest_semantic_centroid,0.753132,False
doi:10.47200/aoej.v14i2.2130,en,2023,OpenAlex,1410,True,included,0.507757,1,0.79222,13,0.002941,borderline_between_topics,-1,1,nearest_semantic_centroid,0.79222,False
doi:10.1080/17400201.2021.2015573,en,2021,OpenAlex,1347,True,included,0.507757,11,0.723799,0,0.021242,borderline_between_topics,-1,11,nearest_semantic_centroid,0.723799,False
doi:10.4324/9781003291008,en,2022,OpenAlex,1182,True,included,0.732218,7,0.665257,3,0.02295,borderline_between_topics,-1,7,nearest_semantic_centroid,0.665257,False
doi:10.51594/ijmer.v2i3.146,en,2020,OpenAlex,1978,True,included,0.833703,1,0.658221,4,0.032359,borderline_between_topics,-1,1,nearest_semantic_centroid,0.658221,False
doi:10.26634/jpsy.15.4.18772,en,2022,OpenAlex,1323,True,included,0.507757,13,0.595891,0,0.05006,borderline_between_topics,-1,13,nearest_semantic_centroid,0.595891,False
doi:10.21744/lingcure.v5ns3.1905,en,2021,OpenAlex,1403,True,included,0.280091,11,0.693801,1,0.01893,borderline_between_topics,-1,11,nearest_semantic_centroid,0.693801,False
doi:10.30828/real.1275282,en,2023,OpenAlex,1957,True,included,0.666314,1,0.739188,11,0.017843,borderline_between_topics,-1,1,nearest_semantic_centroid,0.739188,False
doi:10.5212/praxeduc.v.15.15335.069,en,2020,OpenAlex,1169,True,included,0.856461,8,0.75913,5,0.001253,borderline_between_topics,-1,8,nearest_semantic_centroid,0.75913,False
doi:10.46328/ijonses.217,en,2021,OpenAlex,1935,True,included,0.684937,1,0.734426,2,0.027948,borderline_between_topics,-1,1,nearest_semantic_centroid,0.734426,False
doi:10.1177/00195561221103613,en,2022,OpenAlex,1208,True,included,0.755171,10,0.455565,5,0.012522,unknown,-1,10,nearest_semantic_centroid,0.455565,False
doi:10.25656/01:21953,en,2020,OpenAlex,667,True,included,0.470481,7,0.765442,1,0.033418,borderline_between_topics,-1,7,nearest_semantic_centroid,0.765442,False
doi:10.3390/app11198870,en,2021,OpenAlex,1635,True,included,0.502277,1,0.495245,4,0.001863,small_valid_theme,-1,1,nearest_semantic_centroid,0.495245,False
record:d250d2ec9af97e9b8a99aeea,en,2020,OpenAlex,236,False,included,0.469928,5,0.726538,11,0.023643,short_or_incomplete_text,-1,5,nearest_semantic_centroid,0.726538,False
doi:10.1155/2021/2466441,en,2021,OpenAlex,2314,True,included,0.5008,2,0.667583,7,0.043488,borderline_between_topics,-1,2,nearest_semantic_centroid,0.667583,False
doi:10.1177/13621688211007472,en,2021,OpenAlex,1901,True,included,0.321241,1,0.72276,0,0.001055,borderline_between_topics,-1,1,nearest_semantic_centroid,0.72276,False
doi:10.29333/iji.2020.13428a,en,2020,OpenAlex,1699,True,included,0.501598,1,0.820899,13,0.010652,borderline_between_topics,-1,1,nearest_semantic_centroid,0.820899,False
doi:10.4324/9780429344442,en,2020,OpenAlex,1455,True,included,0.761793,0,0.704446,13,0.010218,borderline_between_topics,-1,0,nearest_semantic_centroid,0.704446,False
doi:10.26689/jcer.v8i7.7800,en,2024,OpenAlex,1157,True,included,0.467801,1,0.668919,7,0.013854,borderline_between_topics,-1,1,nearest_semantic_centroid,0.668919,False
doi:10.18820/2519593x/pie.v38.i2.08,en,2020,OpenAlex,1631,True,included,0.706819,5,0.795129,7,0.016869,borderline_between_topics,-1,5,nearest_semantic_centroid,0.795129,False
doi:10.58837/chula.educu.48.3.20,en,2020,OpenAlex,2521,True,included,0.716177,7,0.762765,1,0.001158,borderline_between_topics,-1,7,nearest_semantic_centroid,0.762765,False
doi:10.1163/25902539-04010001,en,2022,OpenAlex,1246,True,included,0.727032,13,0.742096,1,0.00843,borderline_between_topics,-1,13,nearest_semantic_centroid,0.742096,False
doi:10.1080/03055698.2020.1763784,en,2020,OpenAlex,1599,True,included,0.735025,0,0.710705,5,0.030088,borderline_between_topics,-1,0,nearest_semantic_centroid,0.710705,False
doi:10.3389/feduc.2025.1499064,en,2025,OpenAlex,2039,True,included,0.467094,0,0.903835,13,0.005019,borderline_between_topics,-1,0,nearest_semantic_centroid,0.903835,False
doi:10.15700/saje.v40n3a1836,en,2020,OpenAlex,1935,True,included,0.670896,0,0.744014,13,0.021836,borderline_between_topics,-1,0,nearest_semantic_centroid,0.744014,False
doi:10.15354/bece.20.ar072,en,2020,OpenAlex,1776,True,included,0.684937,1,0.823397,0,0.041102,borderline_between_topics,-1,1,nearest_semantic_centroid,0.823397,False
doi:10.24036/nara.v1i3.69,en,2022,OpenAlex,1140,True,included,0.818941,7,0.740307,10,0.008687,borderline_between_topics,-1,7,nearest_semantic_centroid,0.740307,False
doi:10.1093/acrefore/9780190264093.013.662,en,2020,OpenAlex,1754,True,included,0.816181,13,0.748288,1,0.001805,borderline_between_topics,-1,13,nearest_semantic_centroid,0.748288,False
doi:10.34117/bjdv8n2-050,pt,2022,OpenAlex,1427,True,included,0.673176,0,0.895046,7,0.029104,borderline_between_topics,-1,0,nearest_semantic_centroid,0.895046,False
doi:10.3389/fpsyg.2025.1548185,en,2025,OpenAlex,675,True,included,0.761793,13,0.693166,0,0.030111,borderline_between_topics,-1,13,nearest_semantic_centroid,0.693166,False
doi:10.9734/acri/2022/v22i330276,en,2022,OpenAlex,2119,True,included,0.686154,7,0.652275,13,0.035259,borderline_between_topics,-1,7,nearest_semantic_centroid,0.652275,False
doi:10.3390/educsci14121275,en,2024,OpenAlex,1822,True,included,0.663839,1,0.83984,0,0.023703,borderline_between_topics,-1,1,nearest_semantic_centroid,0.83984,False
doi:10.24815/jr.v8i3.48020,en,2025,OpenAlex,1867,True,included,0.501339,0,0.787563,11,0.024836,borderline_between_topics,-1,0,nearest_semantic_centroid,0.787563,False
doi:10.1080/23311983.2021.1945720,en,2021,OpenAlex,1449,True,included,0.694094,1,0.587279,3,0.002855,borderline_between_topics,-1,1,nearest_semantic_centroid,0.587279,False
doi:10.1017/jgc.2020.22,en,2020,OpenAlex,1372,True,included,0.706517,13,0.655501,10,0.006109,borderline_between_topics,-1,13,nearest_semantic_centroid,0.655501,False
doi:10.29303/prospek.v1i3.20,en,2020,OpenAlex,849,True,included,0.433968,5,0.769276,0,0.007875,borderline_between_topics,-1,5,nearest_semantic_centroid,0.769276,False
record:3cb6a98594ea3becc1ff5c1c,en,2020,OpenAlex,1091,True,included,0.465735,1,0.825828,0,0.023273,borderline_between_topics,-1,1,nearest_semantic_centroid,0.825828,False
doi:10.31244/dds.2020.03.05,en,2020,OpenAlex,601,True,included,0.482514,1,0.701973,0,0.006542,borderline_between_topics,-1,1,nearest_semantic_centroid,0.701973,False
doi:10.17509/jap.v27i1.24399,en,2020,OpenAlex,1567,True,included,0.709972,1,0.849872,0,0.000493,borderline_between_topics,-1,1,nearest_semantic_centroid,0.849872,False
doi:10.2991/978-2-38476-114-2_11,en,2023,OpenAlex,1908,True,included,0.269066,1,0.779439,13,0.036894,borderline_between_topics,-1,1,nearest_semantic_centroid,0.779439,False
doi:10.1177/1365480220940858,en,2020,OpenAlex,1109,True,included,0.709143,5,0.726782,1,0.001057,borderline_between_topics,-1,5,nearest_semantic_centroid,0.726782,False
doi:10.1016/j.jcmr.2024.100019,en,2024,OpenAlex,1459,True,included,0.507757,6,0.612798,10,0.003254,borderline_between_topics,-1,6,nearest_semantic_centroid,0.612798,False
doi:10.3389/fpsyt.2024.1414887,en,2025,OpenAlex,696,True,included,0.507757,10,0.551186,13,0.070913,borderline_between_topics,-1,10,nearest_semantic_centroid,0.551186,False
doi:10.1136/bmjopen-2022-061978,en,2022,OpenAlex,947,True,included,0.502277,10,0.563144,1,0.016235,borderline_between_topics,-1,10,nearest_semantic_centroid,0.563144,False
doi:10.1177/21582440211000053,en,2021,OpenAlex,1888,True,included,0.74555,13,0.663624,10,0.017588,borderline_between_topics,-1,13,nearest_semantic_centroid,0.663624,False
doi:10.1111/rode.12904,en,2022,OpenAlex,998,True,included,0.666314,1,0.766304,11,0.061794,borderline_between_topics,-1,1,nearest_semantic_centroid,0.766304,False
doi:10.1108/ijem-06-2022-0236,en,2023,OpenAlex,2334,True,included,0.720503,1,0.811745,3,0.003058,borderline_between_topics,-1,1,nearest_semantic_centroid,0.811745,False
doi:10.18488/journal.61.2020.83.379.393,en,2020,OpenAlex,2228,True,included,0.659906,1,0.74636,13,0.013614,borderline_between_topics,-1,1,nearest_semantic_centroid,0.74636,False
doi:10.58578/arzusin.v1i1.104,en,2021,OpenAlex,1364,True,included,0.292705,1,0.899807,13,0.024323,borderline_between_topics,-1,1,nearest_semantic_centroid,0.899807,False
doi:10.29333/ajqr/14397,en,2024,OpenAlex,1592,True,included,0.707714,1,0.816604,0,0.000983,borderline_between_topics,-1,1,nearest_semantic_centroid,0.816604,False
doi:10.22633/rpge.v24i1.12865,pt,2020,OpenAlex,1134,True,included,0.698237,1,0.866301,4,0.008114,borderline_between_topics,-1,1,nearest_semantic_centroid,0.866301,False
