document_id,original_topic,macro_topic_id,subtopic_id,parent_topic_id,hierarchy_level,is_outlier,merge_proposal,human_decision
doi:10.33650/al-tanzim.v8i3.8817,-1,,,,0,True,,pending
doi:10.46606/eajess2020v01i02.0028,-1,,,,0,True,,pending
doi:10.23887/jppp.v7i3.57587,1,1,1.0,1,2,False,,pending
doi:10.31538/ndhq.v10i2.140,11,11,,11,1,False,,pending
doi:10.59373/drs.v2i2.28,11,11,,11,1,False,,pending
doi:10.52038/9783643511324_18,-1,,,,0,True,,pending
doi:10.1108/ijem-11-2023-0585,-1,,,,0,True,,pending
doi:10.56648/aide-irj.v11i1.179,-1,,,,0,True,,pending
doi:10.37284/eajes.3.1.304,-1,,,,0,True,,pending
doi:10.1590/1984-92302021v28n9606pt,-1,,,,0,True,,pending
doi:10.1108/gm-07-2024-0395,8,8,8.0,8,2,False,,pending
doi:10.12753/2066-026x-20-173,2,2,,2,1,False,,pending
doi:10.9734/ajess/2025/v51i82321,2,2,2.1,2,2,False,,pending
doi:10.4314/gjedr.v19i1.6,-1,,,,0,True,,pending
doi:10.37467/revedu.v10.3417,0,0,,0,1,False,,pending
doi:10.1007/978-981-16-9640-4,-1,,,,0,True,,pending
doi:10.34117/bjdv7n1-246,-1,,,,0,True,,pending
doi:10.30900/kafkasegt.1192563,-1,,,,0,True,,pending
doi:10.5861/ijrse.2025.25257,-1,,,,0,True,,pending
record:2a6ff4afd7681eecab12bd52,-1,,,,0,True,,pending
doi:10.7176/rhss/10-16-03,-1,,,,0,True,,pending
doi:10.12775/jehs.2022.12.01.028,-1,,,,0,True,,pending
doi:10.26740/jdmp.v5n1.p10-21,1,1,1.0,1,2,False,,pending
doi:10.3390/su132312935,-1,,,,0,True,,pending
doi:10.31538/munaddhomah.v6i2.1738,11,11,,11,1,False,,pending
doi:10.1186/s12889-023-16748-8,-1,,,,0,True,,pending
doi:10.58577/dimar.v7i1.478,11,11,,11,1,False,,pending
doi:10.3389/fpsyg.2022.1024017,13,13,,13,1,False,,pending
doi:10.3390/su13084106,2,2,2.1,2,2,False,,pending
doi:10.1590/0102.3772e38315.en,-1,,,,0,True,,pending
doi:10.1080/13603124.2023.2298209,5,5,,5,1,False,,pending
doi:10.21723/riaee.v15i1.12116,-1,,,,0,True,,pending
doi:10.47191/ijsshr/v6-i6-36,-1,,,,0,True,,pending
doi:10.29228/joh.61935,1,1,1.1,1,2,False,,pending
doi:10.3390/educsci10030069,10,10,,10,1,False,,pending
doi:10.1097/md.0000000000032463,13,13,,13,1,False,,pending
doi:10.1123/jtpe.2019-0158,-1,,,,0,True,,pending
doi:10.1596/33775,6,6,6.1,6,2,False,,pending
doi:10.22437/irje.v4i2.9264,0,0,0.0,0,2,False,,pending
doi:10.1080/13603116.2020.1806366,5,5,5.0,5,2,False,,pending
doi:10.14421/hjie.2023.32-07,11,11,,11,1,False,,pending
doi:10.4018/979-8-3693-6880-0.ch018,2,2,2.1,2,2,False,,pending
doi:10.24256/kelola.v5i2.1556,1,1,1.0,1,2,False,,pending
doi:10.37758/jat.88i3.85,11,11,,11,1,False,,pending
doi:10.25073/2588-1159/vnuer.4835,2,2,2.1,2,2,False,,pending
doi:10.53555/kuey.v30i10.8124,0,0,,0,1,False,,pending
doi:10.15388/actpaed.45.7,8,8,8.0,8,2,False,,pending
doi:10.1080/02680939.2021.1972166,2,2,,2,1,False,,pending
doi:10.24297/jssr.v17i.8796,10,10,,10,1,False,,pending
doi:10.33751/jhss.v4i1.2044,-1,,,,0,True,,pending
doi:10.5220/0012744200003693,-1,,,,0,True,,pending
doi:10.31392/npu-nc.series5.2021.79.2.40,-1,,,,0,True,,pending
record:7ff6fa5f0b0a414f006ec92a,-1,,,,0,True,,pending
doi:10.46827/ejes.v8i5.3742,2,2,2.1,2,2,False,,pending
doi:10.51594/ijmer.v2i3.148,-1,,,,0,True,,pending
doi:10.58622/vjes.v3i4.105,10,10,,10,1,False,,pending
doi:10.1080/03054985.2020.1842184,7,7,,7,1,False,,pending
doi:10.11591/ijere.v11i1.21709,1,1,1.0,1,2,False,,pending
doi:10.3390/electronics11213437,2,2,2.1,2,2,False,,pending
doi:10.36941/ajis-2021-0004,1,1,1.0,1,2,False,,pending
doi:10.34190/ejel.20.18.4.003,2,2,2.1,2,2,False,,pending
doi:10.52627/managere.v5i2.334,11,11,,11,1,False,,pending
doi:10.25217/ji.v7i1.1636,1,1,1.0,1,2,False,,pending
doi:10.51594/ijmer.v2i3.147,-1,,,,0,True,,pending
doi:10.34117/bjdv8n7-025,2,2,2.1,2,2,False,,pending
doi:10.1186/s40561-020-00139-2,10,10,,10,1,False,,pending
doi:10.1109/telfor56187.2022.9983672,2,2,2.1,2,2,False,,pending
doi:10.29228/asrjournal.66776,8,8,8.0,8,2,False,,pending
doi:10.5281/zenodo.8368735,-1,,,,0,True,,pending
doi:10.62225/2583049x.2024.4.6.3506,1,1,1.0,1,2,False,,pending
doi:10.5539/ies.v14n1p65,-1,,,,0,True,,pending
doi:10.1007/978-3-030-93951-9_3,-1,,,,0,True,,pending
doi:10.24297/jssr.v15i.8604,13,13,,13,1,False,,pending
doi:10.31149/ijie.v4i2.1225,-1,,,,0,True,,pending
doi:10.56314/ijoleh.v1i2.77,11,11,,11,1,False,,pending
doi:10.29240/jsmp.v9i1.13063,-1,,,,0,True,,pending
doi:10.1108/ijem-10-2019-0378,13,13,,13,1,False,,pending
doi:10.3846/jbem.2020.13675,-1,,,,0,True,,pending
doi:10.37899/journallaedusci.v6i3.2335,3,3,3.0,3,2,False,,pending
doi:10.1080/02619768.2023.2265547,13,13,,13,1,False,,pending
doi:10.4108/eai.29-6-2019.2290281,1,1,1.2,1,2,False,,pending
doi:10.3390/sym12091502,6,6,6.1,6,2,False,,pending
doi:10.3389/feduc.2023.1171513,0,0,0.0,0,2,False,,pending
doi:10.3390/ijerph19148868,13,13,,13,1,False,,pending
doi:10.13189/ujer.2020.080858,-1,,,,0,True,,pending
doi:10.22521/edupij.2024.131.1,9,9,,9,1,False,,pending
doi:10.4103/jehp.jehp_389_19,-1,,,,0,True,,pending
doi:10.46303/ressat.2024.28,-1,,,,0,True,,pending
doi:10.51594/ijmer.v2i4.157,-1,,,,0,True,,pending
doi:10.30762/realita.v16i1.674,11,11,,11,1,False,,pending
doi:10.1080/13611267.2022.2070995,-1,,,,0,True,,pending
doi:10.1186/s12909-022-03262-5,8,8,8.1,8,2,False,,pending
doi:10.3390/su142013322,13,13,,13,1,False,,pending
doi:10.1177/21582440221095003,0,0,0.0,0,2,False,,pending
doi:10.1016/j.heliyon.2024.e34892,1,1,1.0,1,2,False,,pending
doi:10.18860/rosikhun.v3i2.19070,1,1,,1,1,False,,pending
doi:10.1007/s10758-022-09638-2,2,2,2.1,2,2,False,,pending
doi:10.3126/ed.v30i1.49524,0,0,0.0,0,2,False,,pending
doi:10.12928/spekta.v6i1.11872,-1,,,,0,True,,pending
doi:10.1080/02619768.2020.1795122,-1,,,,0,True,,pending
doi:10.4108/eai.27-8-2020.2303223,11,11,,11,1,False,,pending
doi:10.1371/journal.pone.0308239,13,13,,13,1,False,,pending
doi:10.12973/eu-jer.10.2.567,-1,,,,0,True,,pending
doi:10.1016/j.evalprogplan.2022.102119,-1,,,,0,True,,pending
doi:10.22553/keas.2020.38.1.79,-1,,,,0,True,,pending
doi:10.61987/jemr.v4i5.1191,-1,,,,0,True,,pending
doi:10.13166/jms/192197,-1,,,,0,True,,pending
doi:10.60027/jelr.2025.1759,-1,,,,0,True,,pending
doi:10.37329/cetta.v6i1.2142,0,0,0.0,0,2,False,,pending
doi:10.54396/alfahim.v5i2.746,0,0,0.0,0,2,False,,pending
doi:10.29103/ijevs.v2i8.2759,-1,,,,0,True,,pending
doi:10.1007/978-981-15-7497-9_4,-1,,,,0,True,,pending
doi:10.22515/jemin.v4i1.9102,-1,,,,0,True,,pending
doi:10.29322/ijsrp.12.01.2022.p12164,2,2,,2,1,False,,pending
doi:10.22158/fet.v7n2p1,5,5,,5,1,False,,pending
doi:10.3390/su14138211,-1,,,,0,True,,pending
doi:10.2991/assehr.k.210716.269,13,13,,13,1,False,,pending
doi:10.1111/josh.13094,-1,,,,0,True,,pending
doi:10.35931/aq.v19i1.4306,1,1,1.0,1,2,False,,pending
doi:10.30828/real.1485901,2,2,2.1,2,2,False,,pending
doi:10.2991/assehr.k.200303.026,11,11,,11,1,False,,pending
doi:10.5296/jpag.v12i2.20146,-1,,,,0,True,,pending
doi:10.51986/ijer-2021.vol3.02.01,-1,,,,0,True,,pending
doi:10.1080/2005615x.2021.1890309,-1,,,,0,True,,pending
doi:10.47766/idarah.v6i1.177,2,2,,2,1,False,,pending
doi:10.30828/real/2020.2.4,-1,,,,0,True,,pending
doi:10.35445/alishlah.v17i2.6688,1,1,1.0,1,2,False,,pending
doi:10.30534/ijeter/2020/124872020,2,2,2.0,2,2,False,,pending
doi:10.22633/rpge.v24iesp2.14331,1,1,1.1,1,2,False,,pending
doi:10.55248/gengpi.4.823.50276,13,13,,13,1,False,,pending
doi:10.51594/ijarss.v2i3.156,-1,,,,0,True,,pending
doi:10.1920/re.ifs.2024.0945,10,10,,10,1,False,,pending
doi:10.47119/ijrp1001681320257643,-1,,,,0,True,,pending
doi:10.31703/gssr.2020(v-i).37,-1,,,,0,True,,pending
doi:10.1111/bjet.13098,6,6,,6,1,False,,pending
doi:10.31538/ndh.v8i1.3067,1,1,1.0,1,2,False,,pending
doi:10.1155/2020/6613896,9,9,,9,1,False,,pending
doi:10.2991/assehr.k.210226.001,6,6,6.1,6,2,False,,pending
doi:10.3390/su12177146,-1,,,,0,True,,pending
doi:10.52223/jess.2024.5236,-1,,,,0,True,,pending
doi:10.58578/masaliq.v1i3.43,-1,,,,0,True,,pending
record:a5735671691218acc38b7d69,0,0,,0,1,False,,pending
doi:10.1080/02680939.2023.2189753,13,13,,13,1,False,,pending
doi:10.22633/rpge.v24i2.13609,-1,,,,0,True,,pending
doi:10.3390/bs13010001,13,13,,13,1,False,,pending
doi:10.47200/aoej.v14i2.2130,-1,,,,0,True,,pending
doi:10.1080/17400201.2021.2015573,-1,,,,0,True,,pending
doi:10.2991/assehr.k.200323.013,7,7,,7,1,False,,pending
doi:10.26803/ijlter.21.7.12,6,6,6.1,6,2,False,,pending
doi:10.25046/aj050366,2,2,2.0,2,2,False,,pending
doi:10.35723/ajie.v6i1.222,11,11,,11,1,False,,pending
doi:10.4324/9781003291008,-1,,,,0,True,,pending
doi:10.3233/wor-210652,6,6,6.1,6,2,False,,pending
doi:10.51594/ijmer.v2i3.146,-1,,,,0,True,,pending
doi:10.21744/irjmis.v8n2.1350,11,11,,11,1,False,,pending
doi:10.1080/17439884.2025.2565244,2,2,,2,1,False,,pending
doi:10.26634/jpsy.15.4.18772,-1,,,,0,True,,pending
doi:10.31876/rcs.v26i0.34134,0,0,0.1,0,2,False,,pending
doi:10.21744/lingcure.v5ns3.1905,-1,,,,0,True,,pending
doi:10.15640/jehd.v10n4a3,3,3,3.0,3,2,False,,pending
doi:10.5281/zenodo.4458640,1,1,1.0,1,2,False,,pending
doi:10.30828/real.1275282,-1,,,,0,True,,pending
doi:10.5212/praxeduc.v.15.15335.069,-1,,,,0,True,,pending
doi:10.54254/2754-1169/2025.20363,2,2,,2,1,False,,pending
doi:10.46328/ijonses.217,-1,,,,0,True,,pending
doi:10.1108/ebhrm-12-2019-0118,13,13,,13,1,False,,pending
doi:10.1177/00195561221103613,-1,,,,0,True,,pending
doi:10.5281/zenodo.6966871,11,11,,11,1,False,,pending
doi:10.1080/09243453.2019.1702562,1,1,1.1,1,2,False,,pending
doi:10.31958/jaf.v9i1.3235,1,1,,1,1,False,,pending
doi:10.1080/13603116.2022.2053215,5,5,,5,1,False,,pending
doi:10.25656/01:21953,-1,,,,0,True,,pending
doi:10.3390/app11198870,-1,,,,0,True,,pending
record:d250d2ec9af97e9b8a99aeea,-1,,,,0,True,,pending
doi:10.1155/2021/2466441,-1,,,,0,True,,pending
doi:10.1177/13621688211007472,-1,,,,0,True,,pending
doi:10.5281/zenodo.7595719,6,6,,6,1,False,,pending
doi:10.22633/rpge.v25iesp.2.15266,1,1,1.1,1,2,False,,pending
doi:10.29333/iji.2020.13428a,-1,,,,0,True,,pending
doi:10.4324/9780429344442,-1,,,,0,True,,pending
doi:10.26689/jcer.v8i7.7800,-1,,,,0,True,,pending
doi:10.26803/ijlter.23.8.18,10,10,,10,1,False,,pending
doi:10.18820/2519593x/pie.v38.i2.08,-1,,,,0,True,,pending
doi:10.1080/2331186x.2023.2300182,1,1,,1,1,False,,pending
doi:10.22515/jemin.v2i2.4399,11,11,,11,1,False,,pending
doi:10.58837/chula.educu.48.3.20,-1,,,,0,True,,pending
doi:10.5604/01.3001.0016.1071,6,6,,6,1,False,,pending
doi:10.33751/jmp.v8i1.1949,11,11,,11,1,False,,pending
doi:10.1163/25902539-04010001,-1,,,,0,True,,pending
doi:10.15388/infedu.2020.20,2,2,2.1,2,2,False,,pending
doi:10.1080/13632434.2021.1974826,6,6,6.1,6,2,False,,pending
doi:10.22460/parole,1,1,,1,1,False,,pending
doi:10.31992/0869-3617-2024-33-4-33-48,9,9,,9,1,False,,pending
doi:10.1080/03055698.2020.1763784,-1,,,,0,True,,pending
doi:10.54476/iimrj310,1,1,1.1,1,2,False,,pending
doi:10.3389/feduc.2025.1499064,-1,,,,0,True,,pending
doi:10.24256/kelola.v8i1.3556,10,10,,10,1,False,,pending
doi:10.3390/su13052941,1,1,1.1,1,2,False,,pending
doi:10.15700/saje.v40n3a1836,-1,,,,0,True,,pending
doi:10.1016/j.ijedudev.2023.102899,10,10,,10,1,False,,pending
doi:10.15354/bece.20.ar072,-1,,,,0,True,,pending
doi:10.55737/qjss.349319430,9,9,,9,1,False,,pending
doi:10.24036/nara.v1i3.69,-1,,,,0,True,,pending
doi:10.1093/acrefore/9780190264093.013.662,-1,,,,0,True,,pending
doi:10.34117/bjdv8n2-050,-1,,,,0,True,,pending
doi:10.3389/fpsyg.2025.1548185,-1,,,,0,True,,pending
doi:10.9734/acri/2022/v22i330276,-1,,,,0,True,,pending
doi:10.3390/educsci14121275,-1,,,,0,True,,pending
doi:10.24815/jr.v8i3.48020,-1,,,,0,True,,pending
doi:10.18844/cjes.v16i5.6331,11,11,,11,1,False,,pending
doi:10.33650/pjp.v10i2.7170,11,11,,11,1,False,,pending
doi:10.30596/maneggio.v3i1.4741,13,13,,13,1,False,,pending
doi:10.1080/23311983.2021.1945720,-1,,,,0,True,,pending
record:12ef14b91e0130cdcb8e6ff9,13,13,,13,1,False,,pending
doi:10.1017/jgc.2020.22,-1,,,,0,True,,pending
doi:10.3390/educsci11070313,13,13,,13,1,False,,pending
doi:10.17159/2520-9868/i86a05,5,5,,5,1,False,,pending
doi:10.29303/prospek.v1i3.20,-1,,,,0,True,,pending
doi:10.24198/sosiohumaniora.v22i3.28377,2,2,2.1,2,2,False,,pending
doi:10.17509/jap.v28i2.40159,2,2,,2,1,False,,pending
record:3cb6a98594ea3becc1ff5c1c,-1,,,,0,True,,pending
doi:10.31244/dds.2020.03.05,-1,,,,0,True,,pending
doi:10.1177/1741143220938364,0,0,0.0,0,2,False,,pending
doi:10.17509/jap.v27i1.24399,-1,,,,0,True,,pending
doi:10.5590/jerap.2024.14.1.04,5,5,5.0,5,2,False,,pending
doi:10.2991/978-2-38476-114-2_11,-1,,,,0,True,,pending
doi:10.14527/kuey.2020.004,8,8,8.0,8,2,False,,pending
doi:10.54254/2755-2721/2025.18759,2,2,2.0,2,2,False,,pending
doi:10.11591/ijai.v13.i4.pp3942-3950,9,9,,9,1,False,,pending
doi:10.1155/2022/7774185,9,9,,9,1,False,,pending
doi:10.1177/1365480220940858,-1,,,,0,True,,pending
doi:10.1016/j.jcmr.2024.100019,-1,,,,0,True,,pending
doi:10.31538/ndh.v7i1.2237,11,11,,11,1,False,,pending
doi:10.3389/fpsyt.2024.1414887,-1,,,,0,True,,pending
doi:10.1136/bmjopen-2022-061978,-1,,,,0,True,,pending
doi:10.1088/1742-6596/1881/4/042073,2,2,,2,1,False,,pending
doi:10.1177/17411432211009902,0,0,,0,1,False,,pending
doi:10.2991/assehr.k.211110.092,6,6,6.1,6,2,False,,pending
doi:10.1177/21582440211000053,-1,,,,0,True,,pending
doi:10.36941/jesr-2020-0034,0,0,0.0,0,2,False,,pending
doi:10.9756/int-jecse/v13i1.211002,5,5,,5,1,False,,pending
doi:10.5539/ies.v13n4p106,2,2,2.1,2,2,False,,pending
doi:10.1111/rode.12904,-1,,,,0,True,,pending
doi:10.1108/ijem-06-2022-0236,-1,,,,0,True,,pending
doi:10.22230/ijepl.2021v17n10a1139,6,6,,6,1,False,,pending
doi:10.37934/frle.25.1.19,13,13,,13,1,False,,pending
doi:10.1093/oxrep/grab004,1,1,1.1,1,2,False,,pending
doi:10.36805/bi.v4i2.1107,6,6,6.1,6,2,False,,pending
doi:10.33474/elementeris.v3i1.8796,2,2,2.1,2,2,False,,pending
doi:10.32517/0234-0453-2022-37-2-5-13,2,2,2.1,2,2,False,,pending
doi:10.15700/saje.v42n2a2071,0,0,0.0,0,2,False,,pending
doi:10.51276/edu.v4i2.380,13,13,,13,1,False,,pending
doi:10.54097/fbem.v3i3.298,13,13,,13,1,False,,pending
doi:10.18488/journal.61.2020.83.379.393,-1,,,,0,True,,pending
doi:10.58578/arzusin.v1i1.104,-1,,,,0,True,,pending
doi:10.29333/ajqr/14397,-1,,,,0,True,,pending
doi:10.17648/acta.scientiae.7474,2,2,2.1,2,2,False,,pending
doi:10.26877/mpp.v16i1.12148,2,2,2.1,2,2,False,,pending
doi:10.22633/rpge.v24i1.12865,-1,,,,0,True,,pending
doi:10.46303/ressat.2022.3,-1,,,,0,True,,pending
doi:10.22460/collase,-1,,,,0,True,,pending
doi:10.1109/honet53078.2021.9615391,2,2,,2,1,False,,pending
doi:10.6007/ijarbss/v12-i9/14803,-1,,,,0,True,,pending
doi:10.30957/cendekia.v14i2.642,0,0,0.0,0,2,False,,pending
doi:10.35497/408734,10,10,,10,1,False,,pending
doi:10.46692/9781447338567,-1,,,,0,True,,pending
doi:10.17645/si.v10i2.4936,5,5,5.1,5,2,False,,pending
doi:10.17478/jegys.1012179,-1,,,,0,True,,pending
doi:10.1080/14767724.2021.1993796,-1,,,,0,True,,pending
doi:10.1109/icic50835.2020.9288617,9,9,,9,1,False,,pending
doi:10.21070/ijemd.v14i.589,11,11,,11,1,False,,pending
doi:10.1590/scielopreprints.3464,-1,,,,0,True,,pending
doi:10.1177/21582440221085001,-1,,,,0,True,,pending
doi:10.47577/tssj.v50i1.9932,0,0,0.0,0,2,False,,pending
doi:10.25446/oxford.21107608.v1,-1,,,,0,True,,pending
doi:10.36941/ajis-2021-0053,6,6,6.1,6,2,False,,pending
doi:10.1371/journal.pone.0227519,10,10,,10,1,False,,pending
doi:10.3126/jmds.v31i01.52848,-1,,,,0,True,,pending
doi:10.54195/ijpe.18201,10,10,,10,1,False,,pending
doi:10.3390/su141912279,0,0,,0,1,False,,pending
doi:10.54367/jtiust.v6i1.1283,2,2,2.0,2,2,False,,pending
doi:10.22633/rpge.v24i2.13255,-1,,,,0,True,,pending
doi:10.37478/jpm.v4i1.2476,8,8,8.0,8,2,False,,pending
doi:10.1177/08920206231177375,6,6,,6,1,False,,pending
doi:10.4018/978-1-7998-7760-8.ch009,0,0,0.0,0,2,False,,pending
doi:10.4135/9781071840801.n92,0,0,0.0,0,2,False,,pending
doi:10.4324/9780429487224,8,8,8.1,8,2,False,,pending
doi:10.1108/jea-03-2021-0057,-1,,,,0,True,,pending
doi:10.1080/19415257.2020.1747105,0,0,,0,1,False,,pending
doi:10.24234/miopap.v3i3.255,0,0,0.0,0,2,False,,pending
doi:10.4324/9781003360070-12,-1,,,,0,True,,pending
doi:10.4018/978-1-6684-8332-9.ch008,0,0,0.0,0,2,False,,pending
doi:10.1080/13603124.2022.2042856,-1,,,,0,True,,pending
doi:10.1177/14752409211032531,0,0,0.0,0,2,False,,pending
doi:10.1177/17411432211034174,-1,,,,0,True,,pending
doi:10.1080/00131911.2022.2066632,-1,,,,0,True,,pending
doi:10.1080/13632434.2020.1789856,0,0,0.0,0,2,False,,pending
doi:10.1080/02680939.2020.1847412,8,8,8.1,8,2,False,,pending
doi:10.1177/1052684621993047,8,8,8.1,8,2,False,,pending
doi:10.1080/13603124.2021.1972162,0,0,0.0,0,2,False,,pending
doi:10.1177/17411432221142150,8,8,8.0,8,2,False,,pending
doi:10.1177/1052684621993046,8,8,8.1,8,2,False,,pending
doi:10.47191/ijsshr/v5-i5-26,-1,,,,0,True,,pending
doi:10.1093/acrefore/9780190264093.013.613,0,0,,0,1,False,,pending
doi:10.1177/1741143220918252,0,0,0.0,0,2,False,,pending
doi:10.1080/13603124.2020.1717000,8,8,8.1,8,2,False,,pending
doi:10.5038/2577-509x.4.2.1040,0,0,0.0,0,2,False,,pending
doi:10.1177/17411432211030747,0,0,0.0,0,2,False,,pending
doi:10.24818/rmci.2021.1.74,-1,,,,0,True,,pending
doi:10.1365/s42681-020-00016-z,0,0,0.0,0,2,False,,pending
doi:10.1080/00220620.2023.2292573,-1,,,,0,True,,pending
record:a697c343f95db71761935e22,0,0,0.1,0,2,False,,pending
doi:10.1177/1478210320940136,-1,,,,0,True,,pending
doi:10.22329/jtl.v16i1.6830,0,0,0.0,0,2,False,,pending
doi:10.1002/rev3.70077,8,8,8.1,8,2,False,,pending
doi:10.1007/s41463-024-00181-z,0,0,0.0,0,2,False,,pending
doi:10.1177/0013161x20981148,-1,,,,0,True,,pending
doi:10.1177/1741143220973670,8,8,8.1,8,2,False,,pending
doi:10.4324/9781003130277,0,0,0.0,0,2,False,,pending
doi:10.61796/ejlhss.v1i1.12,0,0,,0,1,False,,pending
doi:10.3390/educsci14040429,-1,,,,0,True,,pending
doi:10.1177/00131245221092743,-1,,,,0,True,,pending
doi:10.1093/acrefore/9780190264093.013.722,0,0,0.0,0,2,False,,pending
doi:10.1086/715478,0,0,0.0,0,2,False,,pending
doi:10.4018/979-8-3693-3443-0.ch016,-1,,,,0,True,,pending
doi:10.4324/9781003279334,0,0,0.0,0,2,False,,pending
doi:10.4324/9781003029960,8,8,8.1,8,2,False,,pending
doi:10.1080/13603124.2020.1787525,0,0,0.0,0,2,False,,pending
doi:10.1177/0013161x231166335,0,0,0.0,0,2,False,,pending
doi:10.17583/ijelm.0.7666,6,6,6.1,6,2,False,,pending
doi:10.17583/ijelm.2020.4298,-1,,,,0,True,,pending
doi:10.1093/acrefore/9780190264093.013.987,0,0,0.0,0,2,False,,pending
doi:10.21307/jelpp-2020-005,0,0,0.0,0,2,False,,pending
doi:10.1177/21582440241285763,0,0,0.0,0,2,False,,pending
doi:10.2478/atd-2020-0022,0,0,0.0,0,2,False,,pending
doi:10.52223/jess.2024.5225,-1,,,,0,True,,pending
doi:10.1080/13603124.2021.2021294,0,0,0.0,0,2,False,,pending
doi:10.1080/13603124.2020.1853246,0,0,,0,1,False,,pending
doi:10.1177/01614681221129401,8,8,8.1,8,2,False,,pending
doi:10.54097/jeer.v2i1.5416,-1,,,,0,True,,pending
doi:10.4324/9781003334835-11,-1,,,,0,True,,pending
doi:10.1177/17411432221076251,-1,,,,0,True,,pending
doi:10.4337/9781800880429.00036,0,0,0.0,0,2,False,,pending
doi:10.35723/ajie.v7i2.402,0,0,0.0,0,2,False,,pending
doi:10.1177/19427751241245971,0,0,0.0,0,2,False,,pending
doi:10.1177/17577438211058965,8,8,8.0,8,2,False,,pending
doi:10.1108/jea-10-2022-0180,-1,,,,0,True,,pending
doi:10.3390/rel15121565,-1,,,,0,True,,pending
doi:10.1080/15700763.2020.1833939,5,5,,5,1,False,,pending
doi:10.1177/17411432211019407,0,0,,0,1,False,,pending
doi:10.1177/17411432241242629,0,0,0.0,0,2,False,,pending
record:ad5e4835f9c28af8447d7c40,0,0,0.0,0,2,False,,pending
doi:10.57709/18723065,9,9,,9,1,False,,pending
doi:10.4018/978-1-7998-7947-3.ch016,0,0,0.0,0,2,False,,pending
doi:10.1177/00220574211032588,6,6,6.1,6,2,False,,pending
doi:10.47750/cibg.2021.27.03.081,0,0,0.0,0,2,False,,pending
doi:10.1080/00220620.2020.1862767,8,8,8.1,8,2,False,,pending
doi:10.33043/josep.2.3.20-30,8,8,8.1,8,2,False,,pending
record:10b2ffeefccb48b4fb1bc9cb,0,0,0.0,0,2,False,,pending
doi:10.1080/00313831.2022.2043430,6,6,6.1,6,2,False,,pending
doi:10.1108/ijem-01-2021-0019,0,0,0.0,0,2,False,,pending
doi:10.1007/978-3-031-65215-8_19,-1,,,,0,True,,pending
doi:10.21580/nw.2020.14.2.6203,-1,,,,0,True,,pending
doi:10.9734/ajess/2024/v50i81542,0,0,0.0,0,2,False,,pending
doi:10.3390/educsci14040410,0,0,0.1,0,2,False,,pending
doi:10.1007/978-3-031-37604-7_10,-1,,,,0,True,,pending
doi:10.61093/bel.8(3).184-198.2024,2,2,2.1,2,2,False,,pending
doi:10.3389/feduc.2022.983807,-1,,,,0,True,,pending
doi:10.4324/9781003241577,0,0,0.0,0,2,False,,pending
doi:10.1016/j.dib.2021.107654,-1,,,,0,True,,pending
doi:10.3126/njmr.v8i2.78025,8,8,8.0,8,2,False,,pending
doi:10.5430/wje.v13n4p16,-1,,,,0,True,,pending
doi:10.29173/iasl8023,-1,,,,0,True,,pending
doi:10.1177/1942775120964821,0,0,0.0,0,2,False,,pending
doi:10.3390/su15054620,0,0,,0,1,False,,pending
doi:10.1002/rev3.70101,9,9,,9,1,False,,pending
doi:10.53555/kuey.v30i4.1007,1,1,1.1,1,2,False,,pending
doi:10.6007/ijarbss/v11-i2/9188,0,0,0.0,0,2,False,,pending
doi:10.1177/27526461241235937,8,8,8.1,8,2,False,,pending
doi:10.35723/ajie.v8i1.339,11,11,,11,1,False,,pending
doi:10.4018/978-1-7998-7235-1.ch004,8,8,8.0,8,2,False,,pending
doi:10.28945/4642,-1,,,,0,True,,pending
doi:10.4324/9780429021770,-1,,,,0,True,,pending
doi:10.47191/ijmra/v6-i4-46,0,0,0.0,0,2,False,,pending
doi:10.1007/978-3-031-38890-3,-1,,,,0,True,,pending
record:8b7f2bfe98ddb34860db1b52,8,8,8.1,8,2,False,,pending
doi:10.37231/jmtp.2021.2.2.105,0,0,0.0,0,2,False,,pending
doi:10.4018/978-1-6684-4144-2.ch006,0,0,0.0,0,2,False,,pending
doi:10.1108/jea-06-2021-263,-1,,,,0,True,,pending
doi:10.35335/jiph.v11i3.24,0,0,0.0,0,2,False,,pending
doi:10.1177/1741143219896053,0,0,0.0,0,2,False,,pending
doi:10.1177/17411432221136404,-1,,,,0,True,,pending
doi:10.30828/real/2020.1.1,0,0,0.1,0,2,False,,pending
doi:10.3390/rel15020215,-1,,,,0,True,,pending
doi:10.3390/educsci13020118,6,6,6.1,6,2,False,,pending
doi:10.69566/ajehd.v4i1.75,0,0,,0,1,False,,pending
doi:10.1155/2022/5690230,2,2,,2,1,False,,pending
record:b1975057146239bf79748463,0,0,,0,1,False,,pending
doi:10.59298/rijciam/2025/421215,-1,,,,0,True,,pending
doi:10.60027/jelr.2024.793,0,0,0.0,0,2,False,,pending
doi:10.24857/rgsa.v18n8-037,0,0,,0,1,False,,pending
record:6e67ec1a91ab817a610813c5,6,6,,6,1,False,,pending
doi:10.1093/acrefore/9780190264093.013.703,13,13,,13,1,False,,pending
doi:10.33122/ejeset.v4i1.100,0,0,0.0,0,2,False,,pending
doi:10.70063/eduspectrum.v1i1.29,-1,,,,0,True,,pending
doi:10.52296/vje.2021.54,0,0,,0,1,False,,pending
doi:10.55927/ijsmr.v1i8.3571,0,0,0.0,0,2,False,,pending
